2021:06:14 09:17:22 IST +0530,713.125,715.5,558.75,640.33125,6700
2021:06:14 09:20:12 IST +0530,676.728125,597.2,560.55,598.75703125,7150
2021:06:14 09:22:47 IST +0530,637.7425781249999,560.55,536.9,569.14814453125,5975
2021:06:14 09:25:12 IST +0530,603.4453613281249,542.25,524.6,548.7238403320312,10400
2021:06:14 09:27:34 IST +0530,576.084600830078,524.6,488.25,522.5586502075196,6100
2021:06:14 09:29:50 IST +0530,549.3216255187988,504.2,460.0,493.3804063796997,9350
2021:06:14 09:32:14 IST +0530,521.3510159492492,465.15,387.3,449.6252539873123,8025
2021:06:14 09:34:41 IST +0530,485.48813496828075,443.35,419.0,444.8595337420702,6175
2021:06:14 09:37:09 IST +0530,465.1738343551755,451.5,426.7,448.71845858879385,5850
2021:06:14 09:39:33 IST +0530,456.94614647198466,462.6,451.5,456.3740366179962,5250
2021:06:14 09:41:54 IST +0530,456.66009154499045,454.45,439.5,449.1525228862476,8575
2021:06:14 09:44:49 IST +0530,452.906307215619,465.9,446.0,456.00157680390475,8400
2021:06:14 09:47:25 IST +0530,454.4539420097619,460.25,446.1,452.1509855024405,7525
2021:06:14 09:50:14 IST +0530,453.3024637561012,456.35,447.8,453.4506159390253,20325
2021:06:14 09:52:41 IST +0530,453.3765398475632,456.35,442.8,450.3816349618908,5950
2021:06:14 09:55:26 IST +0530,451.879087404727,465.5,447.35,454.9322718511818,7375
2021:06:14 09:58:05 IST +0530,453.4056796279544,478.45,455.0,466.32641990698863,7175
2021:06:14 10:00:27 IST +0530,459.8660497674715,489.0,478.45,478.02901244186785,9925
2021:06:14 10:02:45 IST +0530,468.9475311046697,493.35,474.1,477.7368827761674,5400
2021:06:14 10:05:17 IST +0530,473.3422069404186,474.55,460.0,470.22305173510466,9775
2021:06:14 10:07:59 IST +0530,471.7826293377616,487.4,473.0,478.8206573344404,6275
2021:06:14 10:11:09 IST +0530,475.301643336101,483.1,473.0,477.23791083402523,5250
2021:06:14 10:13:56 IST +0530,476.2697770850631,494.2,477.15,484.4049442712658,5300
2021:06:14 10:16:18 IST +0530,480.33736067816443,490.0,475.0,480.2468401695411,6075
2021:06:14 10:18:36 IST +0530,480.29210042385273,481.4,475.65,478.88552510596315,8800
2021:06:14 10:21:01 IST +0530,479.58881276490797,480.7,469.75,477.509703191227,7075
2021:06:14 10:23:32 IST +0530,478.5492579780675,488.2,480.0,482.68731449451684,5250
2021:06:14 10:26:08 IST +0530,480.6182862362922,488.1,481.6,483.0795715590731,6075
2021:06:14 10:28:33 IST +0530,481.84892889768264,482.2,474.45,480.02473222442063,7625
2021:06:14 10:31:08 IST +0530,480.93683056105164,481.6,465.0,473.42170764026287,6050
2021:06:14 10:33:45 IST +0530,477.1792691006573,474.85,462.7,472.3948172751643,5500
2021:06:14 10:36:22 IST +0530,474.7870431879108,481.0,474.85,476.70926079697773,8250
2021:06:14 10:39:16 IST +0530,475.74815199244426,482.65,473.55,478.6495379981111,7625
2021:06:14 10:42:11 IST +0530,477.1988449952777,482.65,473.95,477.29971124881945,5300
2021:06:14 10:44:52 IST +0530,477.24927812204857,481.45,473.6,476.6998195305122,5575
2021:06:14 10:47:39 IST +0530,476.9745488262804,475.85,460.85,471.26863720657013,6075
2021:06:14 10:50:08 IST +0530,474.12159301642527,480.75,471.4,475.31789825410635,5425
2021:06:14 10:52:46 IST +0530,474.7197456352658,475.0,470.0,472.92993640881645,5250
2021:06:14 10:55:35 IST +0530,473.82484102204114,474.35,453.4,467.3937102555103,5300
2021:06:14 10:58:18 IST +0530,470.6092756387757,469.65,464.85,467.5898189096939,12525
2021:06:14 11:00:50 IST +0530,469.09954727423485,465.9,460.8,464.72488681855873,5725
2021:06:14 11:03:33 IST +0530,466.9122170463968,463.1,449.6,458.69055426159923,5500
2021:06:14 11:06:19 IST +0530,462.801385653998,455.15,449.65,454.5628464134995,5350
2021:06:14 11:08:41 IST +0530,458.6821160337488,450.65,438.35,446.50802900843723,6950
2021:06:14 11:11:26 IST +0530,452.595072521093,446.95,435.2,443.4362681302733,7275
2021:06:14 11:14:00 IST +0530,448.0156703256831,451.4,439.0,447.4039175814208,5450
2021:06:14 11:16:52 IST +0530,447.709793953552,457.2,449.6,451.36494848838805,5675
2021:06:14 11:19:23 IST +0530,449.53737122097004,452.05,450.95,451.1468428052425,16975
