,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,91.2,94.55,86.1,87.15,43800
1,2021-06-08 15:01:00+05:30,87.75,90.7,87.1,90.3,20050
2,2021-06-08 15:02:00+05:30,90.55,90.55,85.55,89.1,37750
3,2021-06-08 15:03:00+05:30,88.95,90.05,86.55,88.65,28950
4,2021-06-08 15:04:00+05:30,88.7,90.05,87.35,90.05,21175
5,2021-06-08 15:05:00+05:30,89.95,90.15,81.65,83.5,44175
6,2021-06-08 15:06:00+05:30,83.35,84.0,76.35,78.55,51475
7,2021-06-08 15:07:00+05:30,78.2,81.9,77.45,81.55,56575
8,2021-06-08 15:08:00+05:30,81.3,81.55,78.75,79.85,31300
9,2021-06-08 15:09:00+05:30,79.95,80.15,78.9,80.15,26200
10,2021-06-08 15:10:00+05:30,80.5,82.5,78.3,79.2,38125
11,2021-06-08 15:11:00+05:30,79.25,80.8,78.65,79.5,26525
12,2021-06-08 15:12:00+05:30,79.7,80.55,76.95,77.3,24575
13,2021-06-08 15:13:00+05:30,77.15,78.45,76.35,77.65,30525
14,2021-06-08 15:14:00+05:30,77.45,78.15,76.9,77.15,22850
15,2021-06-08 15:15:00+05:30,77.5,78.6,77.15,78.0,27450
16,2021-06-08 15:16:00+05:30,78.35,78.95,77.75,78.05,35475
17,2021-06-08 15:17:00+05:30,78.0,78.45,77.1,77.15,36075
18,2021-06-08 15:18:00+05:30,77.25,78.2,73.3,73.3,53400
19,2021-06-08 15:19:00+05:30,73.9,75.0,72.15,72.3,30375
20,2021-06-08 15:20:00+05:30,72.8,77.7,72.5,77.45,47975
21,2021-06-08 15:21:00+05:30,77.05,77.9,75.65,77.65,28800
