,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,440.0,448.0,436.0,445.35,1375
1,2021-06-01 15:01:00+05:30,445.35,460.6,445.35,448.2,4900
2,2021-06-01 15:02:00+05:30,448.2,456.9,445.0,446.9,4425
3,2021-06-01 15:03:00+05:30,447.9,457.25,445.1,450.6,5675
4,2021-06-01 15:04:00+05:30,450.6,457.3,445.0,450.0,5850
5,2021-06-01 15:05:00+05:30,450.0,453.35,433.35,434.35,3750
6,2021-06-01 15:06:00+05:30,434.25,441.95,421.0,426.3,8025
7,2021-06-01 15:07:00+05:30,426.35,433.0,410.0,413.8,9275
8,2021-06-01 15:08:00+05:30,415.0,416.75,392.05,394.4,18675
9,2021-06-01 15:09:00+05:30,397.85,419.45,394.4,413.45,12400
10,2021-06-01 15:10:00+05:30,416.25,445.0,413.45,437.6,15275
11,2021-06-01 15:11:00+05:30,438.85,446.3,435.0,437.6,9250
12,2021-06-01 15:12:00+05:30,441.0,443.7,425.0,433.8,8325
13,2021-06-01 15:13:00+05:30,433.8,441.4,429.95,434.7,3750
14,2021-06-01 15:14:00+05:30,435.1,447.8,435.1,440.1,3875
15,2021-06-01 15:15:00+05:30,439.2,445.0,436.05,441.45,4475
16,2021-06-01 15:16:00+05:30,441.45,441.45,431.6,433.35,1425
17,2021-06-01 15:17:00+05:30,432.35,439.0,431.5,436.15,2850
18,2021-06-01 15:18:00+05:30,436.15,442.1,432.95,436.65,3600
19,2021-06-01 15:19:00+05:30,436.65,445.85,436.65,440.15,3150
20,2021-06-01 15:20:00+05:30,440.15,449.95,430.6,433.3,9375
21,2021-06-01 15:21:00+05:30,430.9,438.0,428.55,432.15,4275
