,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,657.0,674.1,647.45,674.1,1075
1,2021-06-08 15:01:00+05:30,674.1,676.75,666.35,666.35,2375
2,2021-06-08 15:02:00+05:30,666.35,680.5,666.35,669.95,1300
3,2021-06-08 15:03:00+05:30,671.45,676.9,662.85,676.65,725
4,2021-06-08 15:04:00+05:30,676.65,676.65,658.55,658.55,2250
5,2021-06-08 15:05:00+05:30,658.55,693.05,657.65,691.0,2525
6,2021-06-08 15:06:00+05:30,691.0,720.0,680.4,720.0,2200
7,2021-06-08 15:07:00+05:30,720.0,731.55,707.9,707.9,4025
8,2021-06-08 15:08:00+05:30,708.85,719.9,706.85,706.85,1225
9,2021-06-08 15:09:00+05:30,706.85,715.0,706.85,708.0,1375
10,2021-06-08 15:10:00+05:30,705.05,706.1,689.65,706.1,1850
11,2021-06-08 15:11:00+05:30,706.1,711.0,702.25,707.35,1075
12,2021-06-08 15:12:00+05:30,707.35,711.0,699.1,711.0,2075
13,2021-06-08 15:13:00+05:30,711.0,715.75,711.0,711.7,900
14,2021-06-08 15:14:00+05:30,711.7,711.7,702.4,702.4,225
15,2021-06-08 15:15:00+05:30,702.4,711.75,700.0,701.3,1425
16,2021-06-08 15:16:00+05:30,701.3,703.15,701.3,703.15,75
17,2021-06-08 15:17:00+05:30,703.15,714.2,703.15,709.75,375
18,2021-06-08 15:18:00+05:30,709.75,720.0,706.85,717.1,550
19,2021-06-08 15:19:00+05:30,717.1,725.0,715.6,725.0,925
20,2021-06-08 15:20:00+05:30,724.75,725.0,693.05,702.0,1450
21,2021-06-08 15:21:00+05:30,701.1,707.4,697.7,705.2,2025
