,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,401.6,407.35,392.4,392.9,17125
1,2021-06-01 15:01:00+05:30,394.45,394.45,378.15,390.3,20575
2,2021-06-01 15:02:00+05:30,389.95,395.0,382.7,395.0,10875
3,2021-06-01 15:03:00+05:30,395.0,395.0,382.45,387.55,9275
4,2021-06-01 15:04:00+05:30,390.0,395.65,381.0,391.5,13500
5,2021-06-01 15:05:00+05:30,388.3,411.55,388.3,411.55,18150
6,2021-06-01 15:06:00+05:30,411.55,425.0,400.55,425.0,29500
7,2021-06-01 15:07:00+05:30,424.0,431.1,414.9,427.35,30475
8,2021-06-01 15:08:00+05:30,427.1,448.95,427.1,445.5,43025
9,2021-06-01 15:09:00+05:30,442.25,444.45,414.9,423.15,34775
10,2021-06-01 15:10:00+05:30,420.75,422.3,385.85,394.2,41575
11,2021-06-01 15:11:00+05:30,394.8,398.9,383.45,394.1,27825
12,2021-06-01 15:12:00+05:30,391.75,405.6,387.55,401.4,17050
13,2021-06-01 15:13:00+05:30,397.5,403.15,394.3,397.2,12925
14,2021-06-01 15:14:00+05:30,397.95,397.95,384.4,392.55,13925
15,2021-06-01 15:15:00+05:30,392.85,397.15,389.4,393.15,8575
16,2021-06-01 15:16:00+05:30,393.15,402.0,392.75,401.65,13625
17,2021-06-01 15:17:00+05:30,401.1,401.85,395.0,395.7,5175
18,2021-06-01 15:18:00+05:30,395.7,398.0,386.85,389.4,16025
19,2021-06-01 15:19:00+05:30,387.65,390.0,378.4,388.9,16875
20,2021-06-01 15:20:00+05:30,384.75,396.3,377.4,395.95,27500
21,2021-06-01 15:21:00+05:30,395.55,397.65,387.6,394.0,16225
