,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,289.15,294.15,281.35,283.15,44800
1,2021-06-01 15:01:00+05:30,281.85,282.65,269.4,280.4,64875
2,2021-06-01 15:02:00+05:30,280.0,283.6,273.55,282.95,29850
3,2021-06-01 15:03:00+05:30,281.75,283.15,273.15,276.9,25100
4,2021-06-01 15:04:00+05:30,278.25,283.15,271.5,280.4,34650
5,2021-06-01 15:05:00+05:30,279.45,296.55,277.55,295.9,66000
6,2021-06-01 15:06:00+05:30,296.45,310.0,289.05,310.0,91550
7,2021-06-01 15:07:00+05:30,308.9,314.3,300.7,312.1,94050
8,2021-06-01 15:08:00+05:30,309.8,329.45,309.7,325.0,142800
9,2021-06-01 15:09:00+05:30,322.3,325.25,299.9,306.75,89575
10,2021-06-01 15:10:00+05:30,303.95,304.85,275.85,280.1,124400
11,2021-06-01 15:11:00+05:30,282.8,285.15,273.0,280.2,65575
12,2021-06-01 15:12:00+05:30,278.75,290.6,276.2,286.5,53425
13,2021-06-01 15:13:00+05:30,282.85,287.75,280.85,283.95,36900
14,2021-06-01 15:14:00+05:30,284.4,284.8,272.7,280.15,44925
15,2021-06-01 15:15:00+05:30,280.9,284.0,278.1,280.7,30000
16,2021-06-01 15:16:00+05:30,279.95,288.3,279.95,287.55,36125
17,2021-06-01 15:17:00+05:30,287.95,288.5,282.15,284.2,22725
18,2021-06-01 15:18:00+05:30,284.4,285.15,275.45,276.6,51225
19,2021-06-01 15:19:00+05:30,276.0,277.5,268.05,275.9,37975
20,2021-06-01 15:20:00+05:30,273.15,283.35,266.75,281.5,86050
21,2021-06-01 15:21:00+05:30,281.3,283.95,275.3,280.95,71200
