,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,105.45,107.45,102.0,102.65,12850
1,2021-06-01 15:01:00+05:30,102.55,102.6,95.8,100.7,35875
2,2021-06-01 15:02:00+05:30,100.45,102.4,97.85,102.05,9900
3,2021-06-01 15:03:00+05:30,102.55,102.55,97.5,99.45,11300
4,2021-06-01 15:04:00+05:30,100.1,102.35,96.75,100.65,18450
5,2021-06-01 15:05:00+05:30,100.05,109.0,99.75,108.3,22050
6,2021-06-01 15:06:00+05:30,108.9,116.25,105.0,116.25,35800
7,2021-06-01 15:07:00+05:30,115.75,118.35,110.95,116.8,39550
8,2021-06-01 15:08:00+05:30,116.2,125.95,115.8,124.15,56625
9,2021-06-01 15:09:00+05:30,122.85,124.65,111.3,114.55,51800
10,2021-06-01 15:10:00+05:30,113.5,114.05,98.3,100.55,59625
11,2021-06-01 15:11:00+05:30,101.55,103.1,97.5,101.1,39300
12,2021-06-01 15:12:00+05:30,99.8,105.7,98.1,104.15,25150
13,2021-06-01 15:13:00+05:30,102.35,104.95,101.95,103.65,18175
14,2021-06-01 15:14:00+05:30,102.95,103.4,97.7,101.4,23375
15,2021-06-01 15:15:00+05:30,101.8,103.0,100.15,101.05,18675
16,2021-06-01 15:16:00+05:30,101.4,104.95,101.05,104.6,9000
17,2021-06-01 15:17:00+05:30,104.5,104.75,102.0,102.6,10800
18,2021-06-01 15:18:00+05:30,102.65,103.4,98.3,100.0,21550
19,2021-06-01 15:19:00+05:30,99.0,99.9,94.7,98.95,30400
20,2021-06-01 15:20:00+05:30,97.65,102.8,95.15,102.65,39300
21,2021-06-01 15:21:00+05:30,102.1,103.15,99.5,102.1,30550
