2021:06:01 09:16:26,159.55,178.25,123.95,143.3,5275,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:17:52,141.65,146.3,133.45,136.15,6300,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:19:22,135.5,137.1,129.35,130.4,5625,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:20:49,131.0,141.15,130.95,135.95,6200,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:22:19,137.75,138.3,131.2,135.5,4800,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:23:50,136.85,166.15,135.6,161.95,6375,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:25:22,161.35,177.7,160.3,173.5,6200,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:26:52,173.35,176.6,169.05,173.1,8225,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:28:20,171.95,179.75,171.45,175.8,8175,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:29:51,175.3,178.0,162.65,167.75,6425,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:31:21,167.75,169.15,152.45,158.4,6875,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:32:51,157.85,170.05,156.65,167.8,5800,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:34:21,168.05,182.1,167.0,177.85,5625,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:35:49,178.05,178.85,167.25,174.0,5675,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:37:17,174.05,175.45,168.85,175.0,4925,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:38:46,174.2,175.7,168.85,172.15,5900,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:40:15,172.4,172.4,164.5,166.15,6075,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:41:43,165.85,171.5,162.55,171.5,4800,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:43:12,171.4,172.4,163.5,164.3,5300,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:44:40,164.55,169.6,162.0,168.05,5900,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:46:09,167.55,171.55,164.3,168.0,7275,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:47:35,167.8,169.2,160.1,165.25,6925,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:49:02,165.0,167.4,162.0,165.25,8225,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:50:33,165.1,166.15,155.7,163.15,6950,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:52:00,163.05,165.75,155.35,155.9,6450,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:53:30,155.35,161.2,152.2,153.45,5150,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:55:02,154.1,156.8,138.0,138.6,7350,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:56:30,139.55,146.2,138.9,143.35,6375,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:57:58,143.0,148.15,141.0,144.15,4800,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 09:59:25,143.65,145.3,126.8,130.45,6425,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 10:00:52,130.6,132.45,123.75,132.45,5825,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 10:02:19,132.8,135.55,128.5,133.45,6050,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 10:03:46,132.35,134.45,128.0,128.0,5325,"{'open': 190.7, 'high': 190.7, 'low': 122.5, 'close': 159.55}"
2021:06:01 10:05:12,128.25,128.25,114.35,122.15,4400,"{'open': 190.7, 'high': 190.7, 'low': 113.9, 'close': 159.55}"
2021:06:01 10:06:40,121.1,124.6,117.6,123.35,5625,"{'open': 190.7, 'high': 190.7, 'low': 113.9, 'close': 159.55}"
2021:06:01 10:08:13,123.0,124.95,114.2,115.95,4650,"{'open': 190.7, 'high': 190.7, 'low': 113.0, 'close': 159.55}"
