,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,183.05,189.0,174.4,175.6,96475
1,2021-06-08 15:01:00+05:30,177.7,181.1,175.3,179.9,47000
2,2021-06-08 15:02:00+05:30,180.9,180.9,172.0,178.0,59800
3,2021-06-08 15:03:00+05:30,178.75,180.4,173.35,177.95,44625
4,2021-06-08 15:04:00+05:30,179.35,181.0,175.85,180.75,31900
5,2021-06-08 15:05:00+05:30,180.15,181.2,165.45,168.7,79850
6,2021-06-08 15:06:00+05:30,168.8,169.95,154.55,157.7,96325
7,2021-06-08 15:07:00+05:30,156.85,163.3,155.75,162.4,82100
8,2021-06-08 15:08:00+05:30,162.3,162.45,157.95,160.85,47525
9,2021-06-08 15:09:00+05:30,161.1,163.0,158.85,163.0,39775
10,2021-06-08 15:10:00+05:30,162.9,167.75,159.7,161.25,93900
11,2021-06-08 15:11:00+05:30,161.55,164.1,160.1,162.3,57025
12,2021-06-08 15:12:00+05:30,162.75,164.05,157.9,158.05,47200
13,2021-06-08 15:13:00+05:30,158.4,160.7,156.7,159.8,63750
14,2021-06-08 15:14:00+05:30,159.65,161.0,159.15,160.1,43350
15,2021-06-08 15:15:00+05:30,161.5,162.5,159.8,161.7,57825
16,2021-06-08 15:16:00+05:30,161.9,163.0,160.9,161.4,66875
17,2021-06-08 15:17:00+05:30,161.3,162.0,158.95,159.6,81275
18,2021-06-08 15:18:00+05:30,159.8,161.0,152.0,152.0,77325
19,2021-06-08 15:19:00+05:30,152.3,154.85,149.0,149.4,95125
20,2021-06-08 15:20:00+05:30,150.3,160.45,149.85,160.0,113250
21,2021-06-08 15:21:00+05:30,159.45,160.8,156.7,160.05,70550
