,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,575.8,590.0,565.0,586.15,3100
1,2021-06-08 15:01:00+05:30,587.9,591.2,580.25,580.25,3575
2,2021-06-08 15:02:00+05:30,580.25,595.4,580.25,585.9,3050
3,2021-06-08 15:03:00+05:30,586.75,592.55,580.0,590.0,2350
4,2021-06-08 15:04:00+05:30,590.0,590.0,574.7,574.7,1825
5,2021-06-08 15:05:00+05:30,575.5,606.5,572.65,600.0,4450
6,2021-06-08 15:06:00+05:30,599.5,634.2,597.15,632.0,9675
7,2021-06-08 15:07:00+05:30,633.35,646.0,617.95,623.05,4425
8,2021-06-08 15:08:00+05:30,623.05,630.0,620.0,622.15,3450
9,2021-06-08 15:09:00+05:30,620.7,631.35,614.85,615.8,3225
10,2021-06-08 15:10:00+05:30,615.8,620.0,601.7,619.85,2825
11,2021-06-08 15:11:00+05:30,619.85,626.05,616.7,621.0,1000
12,2021-06-08 15:12:00+05:30,621.0,626.45,609.0,626.45,2175
13,2021-06-08 15:13:00+05:30,626.45,630.25,622.0,622.0,1800
14,2021-06-08 15:14:00+05:30,622.0,623.95,615.55,615.55,475
15,2021-06-08 15:15:00+05:30,615.55,620.95,610.1,610.1,650
16,2021-06-08 15:16:00+05:30,610.1,620.0,610.1,620.0,750
17,2021-06-08 15:17:00+05:30,620.0,626.75,619.9,622.95,1500
18,2021-06-08 15:18:00+05:30,622.95,632.0,618.8,632.0,1325
19,2021-06-08 15:19:00+05:30,632.0,640.95,630.75,640.95,2275
20,2021-06-08 15:20:00+05:30,638.5,640.95,605.35,613.9,2275
21,2021-06-08 15:21:00+05:30,610.65,621.0,610.65,619.95,7400
