,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,654.0,667.25,654.0,667.25,225
1,2021-06-01 15:01:00+05:30,667.25,689.0,667.25,678.55,900
2,2021-06-01 15:02:00+05:30,678.55,683.25,678.55,683.25,50
3,2021-06-01 15:03:00+05:30,683.25,683.25,676.85,680.4,125
4,2021-06-01 15:04:00+05:30,680.4,680.4,673.0,673.0,625
5,2021-06-01 15:05:00+05:30,673.0,673.0,654.1,654.1,1025
6,2021-06-01 15:06:00+05:30,654.1,661.0,629.95,644.1,2575
7,2021-06-01 15:07:00+05:30,644.1,647.9,629.3,630.85,3550
8,2021-06-01 15:08:00+05:30,629.9,629.9,603.25,607.3,3850
9,2021-06-01 15:09:00+05:30,607.3,638.1,607.3,629.85,1375
10,2021-06-01 15:10:00+05:30,629.85,670.0,629.85,670.0,1425
11,2021-06-01 15:11:00+05:30,670.0,670.35,653.2,662.0,500
12,2021-06-01 15:12:00+05:30,662.0,665.8,653.85,653.85,75
13,2021-06-01 15:13:00+05:30,653.85,662.25,653.85,662.0,75
14,2021-06-01 15:14:00+05:30,662.0,669.95,662.0,668.5,500
15,2021-06-01 15:15:00+05:30,668.5,669.35,663.4,663.4,275
16,2021-06-01 15:16:00+05:30,663.4,663.4,654.7,656.45,400
17,2021-06-01 15:17:00+05:30,656.45,657.95,656.45,657.95,25
18,2021-06-01 15:18:00+05:30,657.95,665.0,657.35,665.0,100
19,2021-06-01 15:19:00+05:30,665.0,672.15,665.0,665.55,1200
20,2021-06-01 15:20:00+05:30,665.55,675.9,665.0,665.0,1400
21,2021-06-01 15:21:00+05:30,665.0,665.0,650.9,652.55,525
