,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,161.3,164.75,156.65,157.3,20250
1,2021-06-01 15:01:00+05:30,156.6,157.55,147.7,155.3,32425
2,2021-06-01 15:02:00+05:30,154.7,157.55,151.0,157.55,10775
3,2021-06-01 15:03:00+05:30,157.1,157.5,151.25,153.45,7950
4,2021-06-01 15:04:00+05:30,154.1,157.5,149.45,155.55,19825
5,2021-06-01 15:05:00+05:30,155.2,166.75,154.1,166.45,22125
6,2021-06-01 15:06:00+05:30,166.35,175.7,161.1,175.7,35275
7,2021-06-01 15:07:00+05:30,175.9,179.1,169.35,177.0,44900
8,2021-06-01 15:08:00+05:30,176.6,189.55,176.0,188.0,58975
9,2021-06-01 15:09:00+05:30,185.65,188.25,168.7,174.0,50225
10,2021-06-01 15:10:00+05:30,172.5,172.95,151.75,155.75,67425
11,2021-06-01 15:11:00+05:30,156.4,158.4,150.6,155.9,48700
12,2021-06-01 15:12:00+05:30,154.0,162.3,152.2,160.0,25600
13,2021-06-01 15:13:00+05:30,158.0,161.2,156.65,158.5,17400
14,2021-06-01 15:14:00+05:30,158.2,158.85,151.1,156.1,24475
15,2021-06-01 15:15:00+05:30,156.75,158.45,154.45,156.2,12325
16,2021-06-01 15:16:00+05:30,155.65,161.35,155.65,161.05,16800
17,2021-06-01 15:17:00+05:30,160.95,161.15,157.2,158.35,13550
18,2021-06-01 15:18:00+05:30,158.35,159.5,152.5,153.8,12250
19,2021-06-01 15:19:00+05:30,153.2,154.25,146.65,153.45,22825
20,2021-06-01 15:20:00+05:30,150.45,157.9,147.4,157.5,31700
21,2021-06-01 15:21:00+05:30,157.8,158.7,153.15,156.5,38725
