,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,343.9,348.9,334.6,336.25,83050
1,2021-06-01 15:01:00+05:30,335.0,336.4,321.2,333.0,73050
2,2021-06-01 15:02:00+05:30,333.1,338.0,325.85,338.0,52400
3,2021-06-01 15:03:00+05:30,336.6,337.8,326.05,329.4,33900
4,2021-06-01 15:04:00+05:30,331.55,337.4,324.7,333.3,62525
5,2021-06-01 15:05:00+05:30,332.45,352.2,330.85,349.05,77200
6,2021-06-01 15:06:00+05:30,350.0,362.85,341.5,362.8,105300
7,2021-06-01 15:07:00+05:30,363.6,370.0,355.25,366.6,157000
8,2021-06-01 15:08:00+05:30,366.6,386.4,365.05,382.45,183225
9,2021-06-01 15:09:00+05:30,378.55,382.55,355.05,362.6,99350
10,2021-06-01 15:10:00+05:30,359.85,361.6,328.0,333.7,126050
11,2021-06-01 15:11:00+05:30,335.55,338.9,326.25,335.35,95600
12,2021-06-01 15:12:00+05:30,332.25,345.85,329.45,340.3,59700
13,2021-06-01 15:13:00+05:30,337.8,342.55,335.1,339.9,31475
14,2021-06-01 15:14:00+05:30,337.75,338.65,326.0,334.6,74125
15,2021-06-01 15:15:00+05:30,334.3,337.9,331.1,333.3,37850
16,2021-06-01 15:16:00+05:30,333.35,342.45,333.35,342.3,42850
17,2021-06-01 15:17:00+05:30,341.0,342.5,335.25,338.25,31550
18,2021-06-01 15:18:00+05:30,338.5,339.0,328.15,330.0,53650
19,2021-06-01 15:19:00+05:30,329.6,331.7,320.55,328.95,64050
20,2021-06-01 15:20:00+05:30,325.75,337.35,320.75,336.3,93875
21,2021-06-01 15:21:00+05:30,334.9,338.0,329.4,334.75,82450
