,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,146.0,150.3,137.95,138.8,47075
1,2021-06-08 15:01:00+05:30,140.2,144.2,139.3,143.4,34975
2,2021-06-08 15:02:00+05:30,143.75,143.75,136.1,142.2,40575
3,2021-06-08 15:03:00+05:30,142.4,143.45,137.85,141.95,21825
4,2021-06-08 15:04:00+05:30,141.5,143.9,139.8,143.9,20975
5,2021-06-08 15:05:00+05:30,143.15,143.75,130.65,132.8,62150
6,2021-06-08 15:06:00+05:30,133.25,134.6,122.2,125.0,68925
7,2021-06-08 15:07:00+05:30,124.25,129.65,123.45,128.9,75775
8,2021-06-08 15:08:00+05:30,128.05,128.9,125.05,126.65,34800
9,2021-06-08 15:09:00+05:30,127.1,128.45,125.8,128.25,25750
10,2021-06-08 15:10:00+05:30,128.5,132.8,126.1,127.25,55325
11,2021-06-08 15:11:00+05:30,127.25,130.2,126.65,128.5,57475
12,2021-06-08 15:12:00+05:30,128.9,129.85,124.15,124.95,37775
13,2021-06-08 15:13:00+05:30,125.0,127.0,123.45,126.4,45875
14,2021-06-08 15:14:00+05:30,125.8,127.0,125.25,126.25,36000
15,2021-06-08 15:15:00+05:30,126.9,127.9,125.9,127.4,49425
16,2021-06-08 15:16:00+05:30,127.2,128.4,126.6,127.15,46675
17,2021-06-08 15:17:00+05:30,127.15,127.6,125.4,125.6,70175
18,2021-06-08 15:18:00+05:30,126.0,127.7,119.75,119.8,80575
19,2021-06-08 15:19:00+05:30,120.0,122.6,117.7,118.0,96300
20,2021-06-08 15:20:00+05:30,118.75,127.35,118.45,126.4,106850
21,2021-06-08 15:21:00+05:30,125.65,126.8,123.8,126.3,64800
