2021:06:01 11:54:07,101.4,105.25,100.6,105.25,4475,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 11:55:36,104.6,106.45,102.2,104.4,4900,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 11:57:08,104.95,107.0,103.15,104.85,5325,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 11:58:40,104.85,104.85,97.4,99.2,4825,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:00:18,99.3,103.05,99.3,102.5,5650,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:01:54,102.5,104.0,97.5,99.1,4875,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:03:29,98.45,106.0,98.45,104.5,7325,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:05:02,104.65,107.75,103.9,106.8,5675,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:06:31,107.3,111.0,106.45,109.05,5350,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:07:58,109.15,109.9,106.05,106.25,6300,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:09:33,106.25,109.4,105.65,106.8,5025,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:11:07,106.95,108.4,103.0,108.4,5000,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:12:39,108.45,108.6,104.95,105.8,4750,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:14:11,105.8,110.35,103.25,109.2,6225,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:15:43,109.2,113.4,107.7,110.2,4350,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:17:13,110.7,115.25,110.05,114.25,5175,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:18:45,116.3,117.3,113.05,115.5,6100,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:20:26,115.0,116.55,110.15,110.4,4525,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:22:01,110.7,112.8,106.45,107.5,5700,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:23:34,107.5,109.6,105.0,107.6,5275,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:25:09,107.6,108.35,102.6,106.1,9325,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:26:40,105.9,108.1,102.1,108.1,4500,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:28:12,108.1,108.5,104.95,107.05,5475,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:29:43,107.05,107.9,99.75,101.85,4800,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:31:12,101.85,105.15,99.75,105.15,6425,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:32:42,105.85,105.95,102.3,104.95,6600,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:34:11,104.95,107.65,104.4,106.4,5075,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:35:41,106.75,108.5,105.9,107.8,9950,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:37:12,107.7,109.35,104.0,109.35,4075,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:38:40,109.35,110.65,108.0,109.35,4800,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:40:12,108.65,116.85,108.65,116.85,3925,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:41:42,117.7,118.25,111.55,113.2,4950,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:43:13,113.2,113.9,109.3,111.4,4350,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:44:44,110.75,113.0,108.2,110.9,5225,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:46:15,110.9,117.2,109.0,116.15,6925,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:47:45,117.35,120.15,114.6,118.95,4375,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:49:16,118.65,119.5,116.15,117.2,4850,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:50:45,117.2,122.55,114.55,121.55,4550,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:52:16,121.45,123.25,118.05,120.3,4775,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:53:49,120.45,121.8,113.35,115.45,5725,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:55:16,115.65,116.3,110.65,113.6,5875,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:56:46,115.0,120.9,114.15,118.55,5550,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:58:21,118.55,119.95,115.0,115.35,6250,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 12:59:50,115.35,115.55,112.0,113.85,6425,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:01:18,113.6,119.95,113.6,114.85,7850,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:02:50,114.85,117.15,112.3,114.3,4650,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:04:19,114.8,116.0,113.0,114.7,4300,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:05:49,115.5,116.35,110.75,112.55,4225,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:07:22,112.55,113.3,106.5,110.3,4675,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:08:52,110.4,115.6,110.4,112.75,6375,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:10:24,112.65,114.7,111.4,113.55,7575,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:11:54,113.55,115.55,110.25,111.1,4775,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:13:22,111.45,112.2,107.9,112.1,5350,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:14:51,112.1,118.15,112.1,117.25,5300,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:16:20,116.65,119.35,113.6,114.45,6050,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:17:49,114.5,120.6,110.2,118.55,6000,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:19:19,118.55,119.1,113.1,114.3,10050,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:20:47,113.9,123.55,111.1,123.15,7400,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:22:16,123.3,129.2,122.45,126.55,4925,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:23:44,126.6,131.5,125.25,129.25,5850,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:25:16,128.85,137.2,128.85,129.95,5075,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:26:46,129.5,139.45,129.5,137.5,6000,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:28:16,137.5,139.2,126.65,129.9,4900,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:29:47,129.45,134.95,127.75,128.0,5175,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:31:14,128.8,135.85,128.45,132.25,4725,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:32:42,132.35,132.6,128.15,130.0,4400,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:34:10,129.95,132.1,123.1,125.6,5325,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:35:37,125.05,129.5,120.0,123.0,5450,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:37:07,123.6,129.85,123.6,125.5,4525,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:38:39,125.7,126.5,121.45,126.5,6075,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:40:13,127.85,128.2,122.45,124.8,5875,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:41:40,124.8,128.3,123.4,124.65,6075,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:43:16,124.55,130.5,123.6,130.05,4575,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:44:51,130.65,132.45,127.7,128.8,6000,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:46:22,128.6,133.0,128.5,128.9,4075,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:47:59,128.9,130.3,124.35,124.9,5225,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:49:28,124.4,137.0,124.4,135.35,6125,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:50:55,134.95,136.9,129.55,132.65,6450,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:52:24,133.0,136.95,131.4,134.8,6200,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:53:51,134.5,140.45,133.65,136.8,4875,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:55:20,136.45,140.1,133.45,138.3,5075,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:56:49,138.05,143.6,137.0,137.95,4475,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:58:19,137.65,137.85,127.85,130.7,7525,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 13:59:49,130.5,131.25,121.2,123.75,6100,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 14:01:22,121.85,122.2,97.75,104.2,4375,"{'open': 220.0, 'high': 224.95, 'low': 95.55, 'close': 192.7}"
2021:06:01 14:02:59,104.25,106.25,90.9,94.25,4025,"{'open': 220.0, 'high': 224.95, 'low': 89.1, 'close': 192.7}"
2021:06:01 14:04:33,94.65,96.1,85.4,85.4,5200,"{'open': 220.0, 'high': 224.95, 'low': 85.0, 'close': 192.7}"
2021:06:01 14:06:07,85.65,89.0,79.35,89.0,4750,"{'open': 220.0, 'high': 224.95, 'low': 78.6, 'close': 192.7}"
2021:06:01 14:07:37,88.65,90.85,84.6,84.6,5325,"{'open': 220.0, 'high': 224.95, 'low': 78.6, 'close': 192.7}"
2021:06:01 14:09:06,84.7,88.0,83.35,83.85,4250,"{'open': 220.0, 'high': 224.95, 'low': 78.6, 'close': 192.7}"
2021:06:01 14:10:33,83.85,88.9,83.75,87.7,5300,"{'open': 220.0, 'high': 224.95, 'low': 78.6, 'close': 192.7}"
2021:06:01 14:12:01,87.6,91.15,86.2,89.85,4125,"{'open': 220.0, 'high': 224.95, 'low': 78.6, 'close': 192.7}"
