,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,71.55,74.15,67.9,68.35,42400
1,2021-06-08 15:01:00+05:30,69.05,71.15,68.35,71.0,27600
2,2021-06-08 15:02:00+05:30,71.15,71.15,66.8,69.6,42200
3,2021-06-08 15:03:00+05:30,69.7,70.7,67.8,69.4,28175
4,2021-06-08 15:04:00+05:30,69.8,70.65,68.5,70.65,25000
5,2021-06-08 15:05:00+05:30,70.55,70.7,63.85,65.3,51650
6,2021-06-08 15:06:00+05:30,65.25,65.7,59.7,61.6,54825
7,2021-06-08 15:07:00+05:30,61.5,64.45,60.9,64.05,51500
8,2021-06-08 15:08:00+05:30,63.9,64.05,61.75,62.55,37925
9,2021-06-08 15:09:00+05:30,62.5,62.8,61.7,62.6,23700
10,2021-06-08 15:10:00+05:30,62.85,64.35,61.0,62.0,39625
11,2021-06-08 15:11:00+05:30,61.7,63.0,61.35,62.45,25650
12,2021-06-08 15:12:00+05:30,62.4,62.8,59.95,60.45,38150
13,2021-06-08 15:13:00+05:30,60.3,61.0,59.3,60.45,58700
14,2021-06-08 15:14:00+05:30,60.15,60.6,59.7,59.7,41725
15,2021-06-08 15:15:00+05:30,60.25,60.8,59.8,60.6,31500
16,2021-06-08 15:16:00+05:30,60.6,61.15,60.3,60.55,29575
17,2021-06-08 15:17:00+05:30,60.35,60.85,59.85,60.0,42375
18,2021-06-08 15:18:00+05:30,59.95,60.75,57.0,57.0,36350
19,2021-06-08 15:19:00+05:30,57.25,58.25,56.0,56.0,35800
20,2021-06-08 15:20:00+05:30,56.5,60.35,56.3,60.2,63650
21,2021-06-08 15:21:00+05:30,59.9,60.5,58.65,60.2,31200
