2021:06:01 10:44:17,737.0,739.7,718.75,732.3,3875,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 10:45:51,732.3,772.2,732.3,743.85,5050,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 10:47:25,743.85,745.55,700.35,711.5,4950,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 10:49:00,711.5,711.7,691.0,691.0,7350,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 10:50:33,694.0,713.65,687.05,712.1,4750,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 10:52:07,710.9,724.95,705.05,716.15,4825,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 10:53:42,716.15,734.3,707.85,727.55,5000,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 10:55:17,727.55,742.3,726.3,735.6,4775,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 10:56:56,735.6,752.7,727.05,731.55,4750,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 10:58:33,731.55,743.55,720.0,731.95,3600,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:00:07,731.95,737.35,720.0,737.35,6975,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:01:42,737.35,737.35,713.7,720.4,6725,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:03:17,720.4,730.95,708.4,730.95,4175,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:04:46,730.0,752.2,729.6,740.55,5100,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:06:19,740.55,751.5,733.4,742.45,5000,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:07:51,742.45,784.15,739.0,784.15,5225,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:09:19,782.25,785.0,761.35,774.9,8850,"{'open': 572.95, 'high': 794.6, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:10:48,772.4,806.1,760.0,781.95,4900,"{'open': 572.95, 'high': 817.0, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:12:19,781.95,807.1,779.3,805.0,6550,"{'open': 572.95, 'high': 817.0, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:13:49,805.0,810.35,788.5,801.5,9225,"{'open': 572.95, 'high': 817.0, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:15:21,799.85,809.45,779.05,799.85,6550,"{'open': 572.95, 'high': 817.0, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:16:49,797.05,811.2,730.45,750.55,6575,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:18:21,750.55,761.0,743.85,756.15,6300,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:19:57,756.15,768.6,749.5,766.3,6975,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:21:39,767.0,775.5,744.05,775.5,5600,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:23:09,775.0,778.25,744.3,749.55,6950,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:24:48,747.95,751.5,739.0,742.65,5700,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:26:26,742.65,749.0,721.5,741.7,5000,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:28:09,740.05,747.55,730.55,746.25,5350,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:29:51,746.25,746.25,718.65,723.65,6800,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:31:33,723.65,730.0,704.0,725.7,5725,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:33:14,725.7,736.75,724.35,736.7,6800,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:34:49,736.7,737.7,720.65,730.65,5075,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:36:28,730.65,751.0,730.65,745.9,6350,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:38:09,745.9,756.7,741.65,748.8,9975,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:39:53,748.8,790.0,745.0,778.4,10525,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:41:34,778.4,781.55,751.05,764.6,3725,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:43:19,764.6,773.9,758.95,764.05,8300,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:44:58,764.05,781.9,764.05,767.4,5025,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:46:39,767.4,797.65,750.45,791.0,8750,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:48:13,793.35,801.1,784.1,795.55,6850,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:49:48,795.55,806.45,777.1,782.35,4775,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:51:27,785.75,799.95,779.95,782.55,6950,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:53:07,782.55,782.65,767.45,776.85,6900,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:54:49,776.85,776.85,752.0,764.0,4600,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:56:42,764.0,764.0,740.9,759.75,7450,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:58:18,759.75,784.05,753.7,778.1,7700,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 11:59:58,778.1,779.95,766.65,768.2,5675,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:01:49,768.2,778.1,762.75,777.0,7700,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:03:32,780.0,785.1,749.5,751.1,10800,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:05:06,751.1,756.55,735.8,743.85,5375,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:06:38,743.85,745.25,716.35,731.3,8150,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:08:15,731.3,739.3,723.95,729.3,4875,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:09:46,729.3,741.75,723.65,741.75,6350,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:11:29,741.9,745.0,726.45,734.15,5600,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:13:04,734.3,743.3,732.05,736.95,6700,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:14:37,736.95,745.05,715.7,724.35,7025,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:16:07,724.35,729.1,705.0,707.95,7100,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:17:39,707.95,713.5,683.35,690.0,6100,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:19:12,693.0,699.25,685.1,694.05,7875,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:20:46,694.05,708.15,682.5,704.35,6575,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:22:19,704.35,723.45,704.35,719.1,7150,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:23:52,719.1,728.2,713.2,724.3,6650,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:25:24,724.3,735.0,722.9,730.3,6400,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:27:00,730.3,740.15,716.0,719.5,9400,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:28:34,719.5,730.4,718.55,727.45,14325,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:30:04,722.55,753.7,722.55,745.05,5825,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:31:40,744.15,754.75,727.45,740.0,5725,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:33:13,740.0,740.75,719.35,719.35,7075,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:34:52,719.35,727.0,712.6,716.2,5700,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:36:25,718.95,725.85,713.75,721.1,10800,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:38:05,721.1,729.85,705.05,708.8,7075,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:39:36,708.8,713.0,690.65,694.6,11025,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:41:10,694.6,694.6,668.15,691.6,6750,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:42:46,691.6,707.45,685.4,704.3,5625,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:44:27,704.3,709.9,693.2,709.9,6775,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:46:04,705.15,708.95,682.0,682.65,6700,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:47:39,682.0,685.1,670.0,671.7,5850,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:49:14,671.7,682.55,671.7,674.05,6800,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:50:51,674.05,685.0,654.8,664.75,10300,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:52:31,664.75,668.3,647.4,656.85,5975,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:54:02,658.75,680.0,655.0,675.35,6900,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:55:43,675.35,689.0,670.0,672.45,7825,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:57:21,672.45,672.45,655.0,665.1,6150,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 12:59:01,665.1,684.75,656.95,684.1,6200,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:00:44,684.65,688.3,658.0,661.65,8050,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:02:28,661.65,681.1,657.1,677.9,10500,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:04:18,677.9,688.25,673.85,676.3,9725,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:05:59,676.3,688.0,668.15,686.0,6950,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:07:32,686.0,701.65,681.0,681.0,5825,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:09:21,681.0,683.65,667.0,676.5,7850,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:11:06,676.5,681.1,668.8,673.7,7975,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:12:48,673.7,696.7,666.2,691.5,6900,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:14:27,691.5,691.5,647.65,656.45,5700,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:16:06,656.45,664.15,645.0,661.75,5350,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:17:42,661.75,677.45,639.55,649.65,6475,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:19:21,649.65,662.35,645.7,661.35,5300,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:21:00,661.35,669.15,620.0,626.95,10100,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:22:31,625.0,625.0,604.4,609.85,7225,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:24:08,612.45,615.15,597.0,599.0,6875,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:25:48,595.0,606.5,586.0,596.9,6625,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:27:25,596.9,597.75,574.1,583.35,5325,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:29:00,583.45,601.85,582.2,597.25,5400,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:30:45,597.25,604.7,581.6,585.25,10725,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:32:30,583.95,598.85,583.95,590.55,8225,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:34:09,590.55,612.4,588.85,604.0,6675,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:35:46,607.6,620.0,593.0,599.9,7775,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:37:29,599.9,612.85,595.35,605.4,4950,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:39:13,605.4,618.95,597.9,610.9,5700,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:40:45,610.9,616.0,598.05,604.05,5325,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:42:27,604.05,620.0,603.5,607.6,5975,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:44:03,607.6,608.2,590.6,600.0,5825,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:45:40,600.0,600.0,585.9,592.4,6575,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:47:15,592.4,602.9,592.4,596.55,5325,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:48:45,596.55,609.7,568.35,569.3,10300,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:50:16,570.05,581.95,568.15,575.75,6100,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:51:54,577.0,588.0,575.0,575.0,10225,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:53:25,576.45,578.1,554.65,563.35,8975,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:55:00,565.75,574.1,557.25,565.95,11725,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:56:36,565.95,565.95,547.5,562.7,11125,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:58:10,562.7,582.6,562.7,581.55,7750,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 13:59:39,581.55,602.5,579.65,598.05,8675,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:01:08,598.05,686.2,598.05,670.45,7125,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:02:37,670.45,700.0,650.6,692.75,8975,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:04:07,697.95,715.7,683.7,683.7,7700,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:05:35,683.7,781.65,680.35,748.7,7175,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:07:04,742.8,753.7,710.2,724.35,6075,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:08:34,722.95,759.05,722.95,731.25,7375,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:10:06,733.0,754.9,728.6,743.0,12075,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:11:40,737.75,737.9,715.0,715.0,5100,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:13:15,715.15,730.95,705.0,705.0,6825,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:14:51,705.0,728.0,705.0,728.0,5075,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:16:30,730.0,742.25,709.75,718.35,5950,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:18:05,718.35,730.1,701.1,709.2,7100,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:19:34,709.2,709.65,691.05,705.35,14225,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:21:15,705.3,727.8,705.3,727.0,8200,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:22:49,727.0,733.85,718.35,725.05,4950,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:24:24,725.05,725.6,666.0,676.6,6950,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:25:59,675.15,681.05,652.6,657.8,6575,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
2021:06:01 14:27:32,657.8,683.95,654.6,670.0,7950,"{'open': 572.95, 'high': 818.35, 'low': 462.05, 'close': 647.2}"
