2021:06:01 09:10:01,647.2,25,"{'open': 995.75, 'high': 1121.6, 'low': 605.0, 'close': 647.2}"
2021:06:01 09:15:00,647.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 647.2}"
2021:06:01 09:15:01,647.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 647.2}"
2021:06:01 09:15:01,557.7,25,"{'open': 572.95, 'high': 572.95, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:02,557.7,25,"{'open': 572.95, 'high': 572.95, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:03,557.75,25,"{'open': 572.95, 'high': 572.95, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:03,562.0,25,"{'open': 572.95, 'high': 572.95, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:04,569.0,25,"{'open': 572.95, 'high': 572.95, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:04,582.1,25,"{'open': 572.95, 'high': 597.75, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:05,577.9,25,"{'open': 572.95, 'high': 597.75, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:06,577.9,25,"{'open': 572.95, 'high': 597.75, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:06,588.85,25,"{'open': 572.95, 'high': 597.75, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:07,589.75,25,"{'open': 572.95, 'high': 597.75, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:07,589.75,25,"{'open': 572.95, 'high': 597.75, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:08,597.6,25,"{'open': 572.95, 'high': 597.75, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:09,600.0,25,"{'open': 572.95, 'high': 599.95, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:09,600.0,50,"{'open': 572.95, 'high': 600.0, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:10,600.0,50,"{'open': 572.95, 'high': 600.0, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:10,626.2,25,"{'open': 572.95, 'high': 649.05, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:11,676.1,50,"{'open': 572.95, 'high': 649.05, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:12,651.5,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:12,651.9,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:13,648.1,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:13,649.75,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:14,649.05,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:15,649.05,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:15,624.6,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:16,625.4,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:16,620.0,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:17,623.8,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:18,613.85,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:19,605.0,50,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:19,605.0,50,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:20,596.55,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:21,596.0,125,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:21,596.2,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:22,599.35,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:22,600.9,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:23,608.4,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:24,607.6,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:24,607.6,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:25,601.0,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:25,601.9,50,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:26,600.0,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:27,600.0,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:27,605.0,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:28,609.0,100,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
2021:06:01 09:15:28,603.4,25,"{'open': 572.95, 'high': 676.1, 'low': 557.7, 'close': 647.2}"
