10395906,2021:05:28 14:42:58,547.7,554.2,536.6,553.0,"{'open': 621.55, 'high': 621.55, 'low': 413.35, 'close': 575.25}"
10395906,2021:05:28 14:44:27,555.0,569.95,548.3,554.1,"{'open': 621.55, 'high': 621.55, 'low': 413.35, 'close': 575.25}"
10395906,2021:05:28 14:45:57,552.4,568.8,548.45,562.75,"{'open': 621.55, 'high': 621.55, 'low': 413.35, 'close': 575.25}"
10395906,2021:05:28 14:47:27,562.95,580.2,557.2,574.05,"{'open': 621.55, 'high': 621.55, 'low': 413.35, 'close': 575.25}"
