10395650,2021:05:28 14:42:59,407.25,412.85,398.9,399.9,"{'open': 568.4, 'high': 637.8, 'low': 381.75, 'close': 490.8}"
10395650,2021:05:28 14:44:27,399.7,404.9,390.0,402.0,"{'open': 568.4, 'high': 637.8, 'low': 381.75, 'close': 490.8}"
10395650,2021:05:28 14:45:55,402.3,403.95,388.3,393.95,"{'open': 568.4, 'high': 637.8, 'low': 381.75, 'close': 490.8}"
10395650,2021:05:28 14:47:23,393.95,396.9,376.65,380.0,"{'open': 568.4, 'high': 637.8, 'low': 376.35, 'close': 490.8}"
