,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,35139.85,35149.75,35121.8,35123.65,0
1,2021-06-08 15:01:00+05:30,35123.1,35127.35,35115.0,35123.5,0
2,2021-06-08 15:02:00+05:30,35124.25,35125.0,35110.85,35120.0,0
3,2021-06-08 15:03:00+05:30,35120.25,35122.95,35111.65,35121.8,0
4,2021-06-08 15:04:00+05:30,35122.3,35139.85,35115.8,35139.85,0
5,2021-06-08 15:05:00+05:30,35142.05,35146.5,35098.6,35098.6,0
6,2021-06-08 15:06:00+05:30,35101.6,35101.95,35070.3,35070.3,0
7,2021-06-08 15:07:00+05:30,35071.5,35079.1,35062.05,35077.7,0
8,2021-06-08 15:08:00+05:30,35080.65,35087.4,35076.05,35084.75,0
9,2021-06-08 15:09:00+05:30,35084.6,35088.2,35080.35,35086.9,0
10,2021-06-08 15:10:00+05:30,35087.15,35094.6,35081.95,35084.15,0
11,2021-06-08 15:11:00+05:30,35083.4,35087.45,35073.9,35079.6,0
12,2021-06-08 15:12:00+05:30,35082.75,35092.25,35070.3,35073.15,0
13,2021-06-08 15:13:00+05:30,35074.75,35076.25,35066.75,35069.65,0
14,2021-06-08 15:14:00+05:30,35073.3,35080.65,35069.9,35078.9,0
15,2021-06-08 15:15:00+05:30,35081.25,35087.2,35071.55,35078.8,0
16,2021-06-08 15:16:00+05:30,35078.1,35087.8,35078.1,35084.05,0
17,2021-06-08 15:17:00+05:30,35080.75,35082.8,35074.0,35076.45,0
18,2021-06-08 15:18:00+05:30,35077.6,35078.15,35057.85,35060.6,0
19,2021-06-08 15:19:00+05:30,35059.65,35060.9,35046.85,35047.85,0
20,2021-06-08 15:20:00+05:30,35045.1,35086.2,35045.1,35075.5,0
21,2021-06-08 15:21:00+05:30,35078.5,35081.55,35055.85,35068.25,0
