,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,210.7,210.95,203.6,204.2,10400
1,2021-06-04 15:01:00+05:30,204.45,211.45,203.4,211.45,6450
2,2021-06-04 15:02:00+05:30,210.3,211.6,203.65,208.4,8725
3,2021-06-04 15:03:00+05:30,208.5,213.55,207.15,211.85,11125
4,2021-06-04 15:04:00+05:30,210.0,218.75,209.95,212.2,8300
5,2021-06-04 15:05:00+05:30,211.75,217.0,211.1,214.7,8475
6,2021-06-04 15:06:00+05:30,214.7,215.85,207.4,213.45,7625
7,2021-06-04 15:07:00+05:30,212.75,219.35,211.9,213.25,19325
8,2021-06-04 15:08:00+05:30,212.95,215.25,211.4,213.7,4475
9,2021-06-04 15:09:00+05:30,213.95,217.35,207.35,211.55,8250
10,2021-06-04 15:10:00+05:30,208.25,209.75,195.95,198.3,22450
11,2021-06-04 15:11:00+05:30,198.05,198.3,192.05,196.5,13425
12,2021-06-04 15:12:00+05:30,195.7,198.45,192.7,195.95,10200
13,2021-06-04 15:13:00+05:30,196.35,199.25,194.75,196.7,7450
14,2021-06-04 15:14:00+05:30,196.7,198.3,194.0,195.05,8900
15,2021-06-04 15:15:00+05:30,195.05,196.1,188.25,190.8,15850
16,2021-06-04 15:16:00+05:30,191.0,195.6,188.3,195.6,20250
17,2021-06-04 15:17:00+05:30,195.35,198.55,194.6,198.55,9175
18,2021-06-04 15:18:00+05:30,198.85,201.6,197.95,200.45,11750
19,2021-06-04 15:19:00+05:30,199.15,202.15,198.5,199.4,9000
20,2021-06-04 15:20:00+05:30,196.8,199.1,179.6,184.9,22000
21,2021-06-04 15:21:00+05:30,186.25,187.8,179.4,180.6,19025
