,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,282.1,282.8,272.65,274.0,32925
1,2021-06-04 15:01:00+05:30,275.25,283.0,273.15,282.8,15850
2,2021-06-04 15:02:00+05:30,282.45,283.15,273.2,280.0,19300
3,2021-06-04 15:03:00+05:30,279.75,285.9,278.1,283.4,16275
4,2021-06-04 15:04:00+05:30,282.0,292.9,281.35,284.55,30850
5,2021-06-04 15:05:00+05:30,283.85,292.0,283.85,289.0,23450
6,2021-06-04 15:06:00+05:30,288.8,290.4,280.15,287.25,17375
7,2021-06-04 15:07:00+05:30,286.3,292.75,284.5,286.45,26400
8,2021-06-04 15:08:00+05:30,284.85,289.8,283.5,286.6,13500
9,2021-06-04 15:09:00+05:30,287.5,291.35,278.8,282.55,20225
10,2021-06-04 15:10:00+05:30,278.75,282.45,263.45,266.75,47675
11,2021-06-04 15:11:00+05:30,266.65,267.7,259.05,265.65,28825
12,2021-06-04 15:12:00+05:30,264.2,268.15,261.15,266.0,19100
13,2021-06-04 15:13:00+05:30,265.0,269.0,263.15,265.25,15700
14,2021-06-04 15:14:00+05:30,265.75,268.25,262.25,264.3,12575
15,2021-06-04 15:15:00+05:30,264.2,265.7,254.45,257.9,23700
16,2021-06-04 15:16:00+05:30,258.6,263.75,254.15,263.75,23125
17,2021-06-04 15:17:00+05:30,264.0,267.0,262.2,267.0,18375
18,2021-06-04 15:18:00+05:30,267.1,270.85,266.1,269.5,15400
19,2021-06-04 15:19:00+05:30,268.0,271.15,267.25,268.9,12050
20,2021-06-04 15:20:00+05:30,266.15,268.5,243.45,249.5,48625
21,2021-06-04 15:21:00+05:30,251.05,253.55,243.3,244.15,25675
