,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,35255.05,35279.55,35255.05,35277.35,0
1,2021-06-04 15:01:00+05:30,35275.75,35282.55,35265.05,35265.05,0
2,2021-06-04 15:02:00+05:30,35263.85,35285.3,35262.55,35269.8,0
3,2021-06-04 15:03:00+05:30,35269.55,35275.75,35256.9,35260.35,0
4,2021-06-04 15:04:00+05:30,35260.6,35275.55,35250.9,35275.55,0
5,2021-06-04 15:05:00+05:30,35274.5,35274.5,35243.05,35247.0,0
6,2021-06-04 15:06:00+05:30,35243.4,35256.45,35241.1,35245.15,0
7,2021-06-04 15:07:00+05:30,35244.1,35251.35,35239.1,35250.4,0
8,2021-06-04 15:08:00+05:30,35250.5,35254.6,35244.7,35247.9,0
9,2021-06-04 15:09:00+05:30,35244.5,35262.2,35239.8,35259.1,0
10,2021-06-04 15:10:00+05:30,35260.75,35279.35,35260.75,35273.9,0
11,2021-06-04 15:11:00+05:30,35278.0,35290.85,35276.85,35287.2,0
12,2021-06-04 15:12:00+05:30,35286.75,35290.3,35282.35,35289.8,0
13,2021-06-04 15:13:00+05:30,35289.6,35296.9,35285.95,35289.8,0
14,2021-06-04 15:14:00+05:30,35289.4,35295.65,35281.25,35286.15,0
15,2021-06-04 15:15:00+05:30,35285.4,35314.0,35285.4,35309.05,0
16,2021-06-04 15:16:00+05:30,35306.55,35309.35,35284.0,35292.3,0
17,2021-06-04 15:17:00+05:30,35287.6,35302.35,35287.6,35288.9,0
18,2021-06-04 15:18:00+05:30,35289.35,35296.9,35277.95,35279.6,0
19,2021-06-04 15:19:00+05:30,35281.3,35288.45,35277.7,35281.1,0
20,2021-06-04 15:20:00+05:30,35285.15,35308.75,35279.9,35304.0,0
21,2021-06-04 15:21:00+05:30,35302.95,35322.6,35286.1,35299.9,0
