,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,530.05,533.3,517.8,519.0,6600
1,2021-06-04 15:01:00+05:30,520.6,532.95,517.6,531.1,7150
2,2021-06-04 15:02:00+05:30,531.15,533.9,517.6,530.25,7750
3,2021-06-04 15:03:00+05:30,525.65,536.3,524.85,533.0,3575
4,2021-06-04 15:04:00+05:30,530.0,547.0,530.0,533.0,7400
5,2021-06-04 15:05:00+05:30,534.45,546.1,534.35,541.2,6125
6,2021-06-04 15:06:00+05:30,541.15,542.35,530.05,538.85,4175
7,2021-06-04 15:07:00+05:30,538.7,550.1,538.1,538.1,9275
8,2021-06-04 15:08:00+05:30,538.1,544.0,536.05,539.5,3925
9,2021-06-04 15:09:00+05:30,540.7,545.7,527.1,533.2,10425
10,2021-06-04 15:10:00+05:30,527.0,531.15,500.5,506.1,42450
11,2021-06-04 15:11:00+05:30,508.75,509.7,497.35,507.85,11575
12,2021-06-04 15:12:00+05:30,506.5,512.0,500.0,508.85,6750
13,2021-06-04 15:13:00+05:30,508.85,511.45,502.65,507.05,5500
14,2021-06-04 15:14:00+05:30,507.05,510.85,503.05,507.05,8375
15,2021-06-04 15:15:00+05:30,505.0,507.05,490.2,494.85,12875
16,2021-06-04 15:16:00+05:30,493.3,503.0,490.1,503.0,10775
17,2021-06-04 15:17:00+05:30,501.9,508.45,501.25,508.45,8675
18,2021-06-04 15:18:00+05:30,507.05,513.0,506.15,512.0,12525
19,2021-06-04 15:19:00+05:30,511.8,515.0,509.45,512.75,8175
20,2021-06-04 15:20:00+05:30,506.35,508.45,471.4,481.6,48525
21,2021-06-04 15:21:00+05:30,481.45,487.8,473.7,473.85,20750
