,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,670.0,696.4,670.0,692.7,75
1,2021-06-04 15:01:00+05:30,692.7,696.35,685.15,685.15,275
2,2021-06-04 15:02:00+05:30,685.15,696.4,680.3,680.3,175
3,2021-06-04 15:03:00+05:30,680.3,680.3,680.3,680.3,0
4,2021-06-04 15:04:00+05:30,680.3,680.3,669.95,678.7,675
5,2021-06-04 15:05:00+05:30,678.7,678.7,669.1,672.0,225
6,2021-06-04 15:06:00+05:30,672.0,675.2,672.0,673.1,1100
7,2021-06-04 15:07:00+05:30,673.1,673.1,656.0,664.0,550
8,2021-06-04 15:08:00+05:30,665.6,667.8,660.25,664.6,775
9,2021-06-04 15:09:00+05:30,664.6,675.0,658.9,675.0,375
10,2021-06-04 15:10:00+05:30,677.45,693.6,675.0,693.6,1125
11,2021-06-04 15:11:00+05:30,693.6,702.65,689.0,689.0,1200
12,2021-06-04 15:12:00+05:30,689.0,693.95,685.15,685.45,500
13,2021-06-04 15:13:00+05:30,685.45,690.1,685.45,687.5,275
14,2021-06-04 15:14:00+05:30,687.5,687.5,686.75,686.75,50
15,2021-06-04 15:15:00+05:30,686.75,705.0,686.75,702.85,625
16,2021-06-04 15:16:00+05:30,702.85,706.0,696.0,696.0,725
17,2021-06-04 15:17:00+05:30,692.0,693.65,689.4,690.0,350
18,2021-06-04 15:18:00+05:30,686.95,691.0,684.65,684.65,675
19,2021-06-04 15:19:00+05:30,687.15,689.0,678.0,681.5,475
20,2021-06-04 15:20:00+05:30,682.0,716.0,681.5,711.0,2875
21,2021-06-04 15:21:00+05:30,707.5,712.95,698.55,708.7,1075
