,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,298.45,311.25,298.45,309.8,16550
1,2021-06-04 15:01:00+05:30,310.35,312.0,302.7,302.7,16475
2,2021-06-04 15:02:00+05:30,304.1,312.65,301.25,304.6,11500
3,2021-06-04 15:03:00+05:30,304.65,306.3,298.0,302.0,11625
4,2021-06-04 15:04:00+05:30,303.8,304.0,291.85,301.1,16250
5,2021-06-04 15:05:00+05:30,301.0,302.0,294.1,296.05,12525
6,2021-06-04 15:06:00+05:30,296.95,300.7,294.6,295.3,11900
7,2021-06-04 15:07:00+05:30,295.7,296.6,286.0,289.9,32550
8,2021-06-04 15:08:00+05:30,290.8,292.1,287.05,289.75,11825
9,2021-06-04 15:09:00+05:30,290.45,295.2,285.25,294.0,23650
10,2021-06-04 15:10:00+05:30,297.75,306.15,294.45,302.9,59850
11,2021-06-04 15:11:00+05:30,303.65,310.75,301.5,301.95,23775
12,2021-06-04 15:12:00+05:30,302.75,307.3,298.95,303.7,15075
13,2021-06-04 15:13:00+05:30,303.7,305.5,300.65,303.2,17975
14,2021-06-04 15:14:00+05:30,302.7,304.8,298.65,302.45,15525
15,2021-06-04 15:15:00+05:30,302.7,311.7,301.6,310.3,23800
16,2021-06-04 15:16:00+05:30,309.85,311.25,303.15,304.0,26625
17,2021-06-04 15:17:00+05:30,303.4,306.75,299.8,299.8,21075
18,2021-06-04 15:18:00+05:30,301.5,303.0,297.2,297.6,22800
19,2021-06-04 15:19:00+05:30,300.15,301.35,293.15,293.45,15700
20,2021-06-04 15:20:00+05:30,296.6,312.0,296.4,308.85,63900
21,2021-06-04 15:21:00+05:30,307.5,309.8,301.35,308.85,30525
