,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,610.75,628.55,610.75,628.5,13725
1,2021-06-04 15:01:00+05:30,626.7,628.95,616.4,618.25,17250
2,2021-06-04 15:02:00+05:30,618.25,632.9,613.55,617.25,30875
3,2021-06-04 15:03:00+05:30,618.55,620.3,607.1,612.7,5850
4,2021-06-04 15:04:00+05:30,614.9,615.65,599.85,613.6,11625
5,2021-06-04 15:05:00+05:30,613.6,613.6,600.6,604.85,3950
6,2021-06-04 15:06:00+05:30,605.6,611.9,601.05,601.85,7025
7,2021-06-04 15:07:00+05:30,601.85,605.5,591.8,598.6,12375
8,2021-06-04 15:08:00+05:30,600.6,602.35,594.0,597.8,9400
9,2021-06-04 15:09:00+05:30,598.4,609.45,591.25,606.3,13025
10,2021-06-04 15:10:00+05:30,611.0,627.0,607.6,622.35,69325
11,2021-06-04 15:11:00+05:30,623.25,632.85,619.25,620.0,30200
12,2021-06-04 15:12:00+05:30,622.05,628.15,615.2,622.85,20150
13,2021-06-04 15:13:00+05:30,622.85,626.6,618.1,619.95,5350
14,2021-06-04 15:14:00+05:30,619.95,624.55,618.0,621.85,2725
15,2021-06-04 15:15:00+05:30,621.85,635.0,620.55,633.95,18125
16,2021-06-04 15:16:00+05:30,633.2,636.0,622.8,624.25,11050
17,2021-06-04 15:17:00+05:30,624.25,628.6,618.0,618.0,20225
18,2021-06-04 15:18:00+05:30,618.55,621.9,614.2,614.25,28150
19,2021-06-04 15:19:00+05:30,615.2,618.55,607.7,607.7,27950
20,2021-06-04 15:20:00+05:30,613.35,644.45,609.5,636.75,33675
21,2021-06-04 15:21:00+05:30,636.0,641.0,629.45,641.0,30850
