,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,436.85,450.45,434.5,450.0,38775
1,2021-06-04 15:01:00+05:30,449.75,452.2,440.3,440.3,28975
2,2021-06-04 15:02:00+05:30,443.1,452.8,439.4,443.2,22325
3,2021-06-04 15:03:00+05:30,443.9,445.55,435.0,440.1,20850
4,2021-06-04 15:04:00+05:30,440.5,442.0,427.4,438.35,27600
5,2021-06-04 15:05:00+05:30,439.0,439.05,430.2,434.05,17675
6,2021-06-04 15:06:00+05:30,434.15,438.9,430.85,432.2,22525
7,2021-06-04 15:07:00+05:30,432.6,434.9,420.15,426.55,53050
8,2021-06-04 15:08:00+05:30,426.0,428.05,422.45,425.1,26600
9,2021-06-04 15:09:00+05:30,425.6,433.75,420.4,431.45,36425
10,2021-06-04 15:10:00+05:30,435.75,447.0,432.6,444.2,59625
11,2021-06-04 15:11:00+05:30,445.45,453.3,442.8,443.6,46000
12,2021-06-04 15:12:00+05:30,443.3,450.0,439.4,445.05,31150
13,2021-06-04 15:13:00+05:30,446.0,449.0,441.9,444.2,31050
14,2021-06-04 15:14:00+05:30,445.2,446.95,440.65,444.4,21925
15,2021-06-04 15:15:00+05:30,444.4,455.0,442.95,453.75,45125
16,2021-06-04 15:16:00+05:30,453.0,455.0,445.0,445.0,33975
17,2021-06-04 15:17:00+05:30,444.45,448.2,440.0,440.0,26275
18,2021-06-04 15:18:00+05:30,441.1,442.9,435.6,437.85,32400
19,2021-06-04 15:19:00+05:30,439.0,440.0,430.55,431.1,25150
20,2021-06-04 15:20:00+05:30,436.35,458.75,435.05,454.25,65125
21,2021-06-04 15:21:00+05:30,452.1,456.8,446.55,456.05,45200
