,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,489.9,506.95,489.65,505.35,22950
1,2021-06-04 15:01:00+05:30,505.0,508.0,495.3,496.8,14675
2,2021-06-04 15:02:00+05:30,496.8,508.75,494.7,498.25,12800
3,2021-06-04 15:03:00+05:30,498.25,500.9,490.0,495.85,13725
4,2021-06-04 15:04:00+05:30,494.2,497.8,482.0,492.6,16575
5,2021-06-04 15:05:00+05:30,493.4,493.4,482.7,487.3,12825
6,2021-06-04 15:06:00+05:30,486.65,492.95,484.6,485.0,10025
7,2021-06-04 15:07:00+05:30,487.0,487.9,474.6,480.85,29075
8,2021-06-04 15:08:00+05:30,480.95,483.0,477.0,480.0,11425
9,2021-06-04 15:09:00+05:30,480.0,488.6,474.95,486.5,13050
10,2021-06-04 15:10:00+05:30,491.45,504.0,488.0,500.75,31875
11,2021-06-04 15:11:00+05:30,499.8,511.6,497.3,499.15,22550
12,2021-06-04 15:12:00+05:30,498.2,506.0,493.05,501.3,14775
13,2021-06-04 15:13:00+05:30,501.3,504.65,497.15,499.45,11000
14,2021-06-04 15:14:00+05:30,500.45,502.9,497.0,499.4,6900
15,2021-06-04 15:15:00+05:30,501.25,513.35,500.0,511.3,21225
16,2021-06-04 15:16:00+05:30,510.4,512.35,501.5,502.0,13825
17,2021-06-04 15:17:00+05:30,501.9,505.3,496.9,496.9,8175
18,2021-06-04 15:18:00+05:30,497.65,500.0,491.0,493.0,11675
19,2021-06-04 15:19:00+05:30,495.05,497.0,487.0,488.7,9550
20,2021-06-04 15:20:00+05:30,492.65,517.0,491.0,513.5,30625
21,2021-06-04 15:21:00+05:30,510.75,515.0,504.75,514.15,20125
