,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,323.8,324.15,313.0,314.75,38025
1,2021-06-04 15:01:00+05:30,315.1,325.0,313.25,325.0,31725
2,2021-06-04 15:02:00+05:30,324.3,325.4,315.4,321.9,25200
3,2021-06-04 15:03:00+05:30,321.25,328.75,319.95,324.3,17625
4,2021-06-04 15:04:00+05:30,324.0,336.7,323.55,326.8,38625
5,2021-06-04 15:05:00+05:30,326.0,334.95,326.0,331.9,24925
6,2021-06-04 15:06:00+05:30,331.65,333.9,322.05,329.95,27200
7,2021-06-04 15:07:00+05:30,328.9,337.0,326.8,328.95,42500
8,2021-06-04 15:08:00+05:30,327.95,333.0,325.2,329.65,23700
9,2021-06-04 15:09:00+05:30,330.0,334.4,320.3,324.95,32050
10,2021-06-04 15:10:00+05:30,321.2,324.95,302.8,306.55,69800
11,2021-06-04 15:11:00+05:30,305.75,306.4,298.15,305.65,43500
12,2021-06-04 15:12:00+05:30,304.3,308.45,300.0,305.7,23625
13,2021-06-04 15:13:00+05:30,305.15,309.6,303.35,306.6,23425
14,2021-06-04 15:14:00+05:30,306.75,308.45,302.8,305.0,17200
15,2021-06-04 15:15:00+05:30,305.1,306.35,293.1,296.7,31925
16,2021-06-04 15:16:00+05:30,297.95,303.0,293.5,302.9,29450
17,2021-06-04 15:17:00+05:30,303.3,307.55,301.6,307.55,20375
18,2021-06-04 15:18:00+05:30,306.95,310.7,306.0,308.3,21300
19,2021-06-04 15:19:00+05:30,307.6,311.0,306.9,308.9,14775
20,2021-06-04 15:20:00+05:30,305.2,307.1,280.3,287.6,51200
21,2021-06-04 15:21:00+05:30,289.0,291.1,280.25,282.1,34775
