,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,418.85,420.15,406.75,407.25,30350
1,2021-06-04 15:01:00+05:30,410.0,419.0,406.15,418.8,23400
2,2021-06-04 15:02:00+05:30,418.0,420.45,407.05,416.45,24575
3,2021-06-04 15:03:00+05:30,415.55,424.0,413.6,419.0,13900
4,2021-06-04 15:04:00+05:30,418.95,432.7,418.0,421.5,28975
5,2021-06-04 15:05:00+05:30,422.2,432.0,420.8,426.95,23075
6,2021-06-04 15:06:00+05:30,427.3,430.7,417.8,426.35,18025
7,2021-06-04 15:07:00+05:30,425.0,434.0,423.65,424.4,31600
8,2021-06-04 15:08:00+05:30,423.9,429.0,422.05,425.75,24550
9,2021-06-04 15:09:00+05:30,427.2,431.0,415.95,420.35,32000
10,2021-06-04 15:10:00+05:30,415.2,419.9,393.65,398.45,50325
11,2021-06-04 15:11:00+05:30,397.2,399.3,390.0,397.05,30975
12,2021-06-04 15:12:00+05:30,396.55,401.9,391.55,399.0,22125
13,2021-06-04 15:13:00+05:30,397.55,403.1,395.9,398.6,20625
14,2021-06-04 15:14:00+05:30,399.0,401.0,394.3,396.95,14825
15,2021-06-04 15:15:00+05:30,396.6,398.8,383.4,388.45,26275
16,2021-06-04 15:16:00+05:30,387.85,394.0,383.3,393.7,17900
17,2021-06-04 15:17:00+05:30,394.1,398.5,392.35,398.5,12275
18,2021-06-04 15:18:00+05:30,399.15,403.0,397.6,401.65,15300
19,2021-06-04 15:19:00+05:30,400.5,404.5,399.0,400.9,15725
20,2021-06-04 15:20:00+05:30,397.8,399.45,367.0,374.3,53300
21,2021-06-04 15:21:00+05:30,375.35,379.35,368.0,369.0,44125
