,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,155.0,155.65,149.0,149.75,8875
1,2021-06-04 15:01:00+05:30,150.2,155.4,148.8,155.35,6275
2,2021-06-04 15:02:00+05:30,155.55,155.55,149.3,152.5,7625
3,2021-06-04 15:03:00+05:30,151.8,156.45,151.15,154.5,4600
4,2021-06-04 15:04:00+05:30,154.2,161.0,153.3,155.3,9850
5,2021-06-04 15:05:00+05:30,155.0,159.1,154.35,157.1,4950
6,2021-06-04 15:06:00+05:30,156.8,157.95,151.05,155.35,6450
7,2021-06-04 15:07:00+05:30,155.25,161.95,154.95,155.3,15900
8,2021-06-04 15:08:00+05:30,154.45,157.8,154.0,156.25,7775
9,2021-06-04 15:09:00+05:30,156.8,159.0,150.75,154.7,7850
10,2021-06-04 15:10:00+05:30,152.0,154.35,142.25,144.85,20700
11,2021-06-04 15:11:00+05:30,144.55,145.05,140.0,143.45,16175
12,2021-06-04 15:12:00+05:30,142.75,144.95,140.5,143.05,11975
13,2021-06-04 15:13:00+05:30,143.2,145.0,141.9,143.05,11575
14,2021-06-04 15:14:00+05:30,143.0,144.6,141.0,141.95,10125
15,2021-06-04 15:15:00+05:30,141.9,142.65,136.55,138.7,12000
16,2021-06-04 15:16:00+05:30,139.2,142.6,136.7,141.8,13225
17,2021-06-04 15:17:00+05:30,142.45,145.5,142.2,145.5,9750
18,2021-06-04 15:18:00+05:30,145.05,147.4,144.85,146.05,9150
19,2021-06-04 15:19:00+05:30,145.8,147.4,145.0,145.8,8325
20,2021-06-04 15:20:00+05:30,143.0,144.5,130.2,135.2,28050
21,2021-06-04 15:21:00+05:30,135.35,137.35,130.3,131.1,13650
