,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,242.85,243.75,235.45,237.2,56700
1,2021-06-04 15:01:00+05:30,236.8,244.5,235.0,244.45,47500
2,2021-06-04 15:02:00+05:30,243.65,244.2,236.1,241.1,31150
3,2021-06-04 15:03:00+05:30,240.85,246.35,239.2,244.2,30150
4,2021-06-04 15:04:00+05:30,242.9,253.35,242.7,246.15,50325
5,2021-06-04 15:05:00+05:30,244.7,251.0,244.55,247.8,28500
6,2021-06-04 15:06:00+05:30,248.35,250.0,240.5,246.8,31825
7,2021-06-04 15:07:00+05:30,246.25,252.5,245.95,246.7,53450
8,2021-06-04 15:08:00+05:30,245.6,249.4,244.35,246.75,21925
9,2021-06-04 15:09:00+05:30,248.15,251.15,239.4,244.0,30175
10,2021-06-04 15:10:00+05:30,240.8,244.0,226.0,229.45,90025
11,2021-06-04 15:11:00+05:30,228.65,229.65,222.8,228.1,53950
12,2021-06-04 15:12:00+05:30,227.55,230.45,223.9,227.5,40125
13,2021-06-04 15:13:00+05:30,227.4,231.0,226.0,227.7,33550
14,2021-06-04 15:14:00+05:30,229.1,230.3,225.05,226.6,27650
15,2021-06-04 15:15:00+05:30,226.45,227.65,217.9,220.85,59100
16,2021-06-04 15:16:00+05:30,221.85,226.9,218.5,226.9,31825
17,2021-06-04 15:17:00+05:30,226.6,230.55,225.65,230.55,39625
18,2021-06-04 15:18:00+05:30,230.6,232.95,229.2,232.0,57000
19,2021-06-04 15:19:00+05:30,230.6,233.9,230.0,231.35,54075
20,2021-06-04 15:20:00+05:30,228.05,230.25,208.6,214.95,106000
21,2021-06-04 15:21:00+05:30,215.7,218.15,208.85,209.9,92225
