,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,734.15,755.75,734.15,755.75,125
1,2021-06-04 15:01:00+05:30,755.75,767.3,755.05,758.35,225
2,2021-06-04 15:02:00+05:30,758.35,765.0,757.0,758.0,150
3,2021-06-04 15:03:00+05:30,758.0,759.85,749.8,749.8,200
4,2021-06-04 15:04:00+05:30,749.8,749.8,735.0,745.4,250
5,2021-06-04 15:05:00+05:30,745.4,746.0,735.2,735.2,700
6,2021-06-04 15:06:00+05:30,735.2,747.5,735.2,743.3,675
7,2021-06-04 15:07:00+05:30,739.7,743.3,724.85,734.85,2500
8,2021-06-04 15:08:00+05:30,734.85,749.85,730.7,737.4,5100
9,2021-06-04 15:09:00+05:30,737.4,737.4,732.55,732.55,25
10,2021-06-04 15:10:00+05:30,747.4,766.0,732.55,766.0,3025
11,2021-06-04 15:11:00+05:30,760.65,770.4,760.65,764.25,200
12,2021-06-04 15:12:00+05:30,764.25,765.9,753.25,753.25,150
13,2021-06-04 15:13:00+05:30,753.25,764.3,753.25,762.0,250
14,2021-06-04 15:14:00+05:30,762.0,762.45,758.6,760.0,100
15,2021-06-04 15:15:00+05:30,760.0,779.3,759.2,770.55,200
16,2021-06-04 15:16:00+05:30,770.55,779.0,770.55,772.25,75
17,2021-06-04 15:17:00+05:30,772.25,772.25,761.0,761.0,125
18,2021-06-04 15:18:00+05:30,761.0,761.0,757.75,757.75,225
19,2021-06-04 15:19:00+05:30,757.75,757.75,750.0,752.3,275
20,2021-06-04 15:20:00+05:30,753.9,791.55,753.9,786.6,1050
21,2021-06-04 15:21:00+05:30,785.6,786.05,777.45,786.05,1325
