,date,open,high,low,close,volume
0,2021-06-04 15:00:00+05:30,180.75,181.3,173.45,175.1,12950
1,2021-06-04 15:01:00+05:30,175.15,181.65,174.05,181.35,12250
2,2021-06-04 15:02:00+05:30,180.55,181.65,174.0,179.0,10275
3,2021-06-04 15:03:00+05:30,177.35,182.5,177.35,180.8,8225
4,2021-06-04 15:04:00+05:30,179.3,187.4,179.3,181.25,13325
5,2021-06-04 15:05:00+05:30,180.85,185.4,180.85,183.55,6975
6,2021-06-04 15:06:00+05:30,183.1,184.45,177.3,182.5,10250
7,2021-06-04 15:07:00+05:30,181.75,188.5,180.75,182.3,20700
8,2021-06-04 15:08:00+05:30,181.0,184.5,180.75,182.8,9325
9,2021-06-04 15:09:00+05:30,183.45,186.15,177.35,181.6,12400
10,2021-06-04 15:10:00+05:30,179.2,180.9,167.0,169.8,31875
11,2021-06-04 15:11:00+05:30,170.1,170.1,164.05,168.2,18375
12,2021-06-04 15:12:00+05:30,168.2,169.55,164.8,167.75,9725
13,2021-06-04 15:13:00+05:30,167.55,169.95,165.7,167.75,11150
14,2021-06-04 15:14:00+05:30,167.75,169.75,165.05,166.75,11175
15,2021-06-04 15:15:00+05:30,166.0,166.75,160.0,162.5,16975
16,2021-06-04 15:16:00+05:30,161.8,166.8,160.15,166.6,16250
17,2021-06-04 15:17:00+05:30,166.6,170.7,165.9,170.7,11775
18,2021-06-04 15:18:00+05:30,169.9,172.55,169.35,171.4,8975
19,2021-06-04 15:19:00+05:30,171.35,172.5,169.8,170.4,10550
20,2021-06-04 15:20:00+05:30,168.25,169.75,153.05,157.85,36225
21,2021-06-04 15:21:00+05:30,158.5,160.7,153.2,153.95,20200
