2021:06:10 13:26:42,100.15,102.4,80.05,91.1,11250
2021:06:10 13:28:48,91.55,105.05,91.15,96.75,11000
2021:06:10 13:30:54,97.75,98.4,83.05,97.45,8625
2021:06:10 13:33:02,97.0,111.0,89.5,94.0,10025
2021:06:10 13:35:10,93.95,97.5,89.05,95.0,10375
2021:06:10 13:37:20,94.35,106.1,84.5,90.6,8100
2021:06:10 13:39:30,90.65,90.65,74.0,83.05,8925
2021:06:10 13:41:46,84.0,90.25,77.5,90.25,11125
2021:06:10 13:44:02,90.1,111.05,86.2,107.45,8350
2021:06:10 13:46:17,106.75,113.55,91.25,101.75,8975
2021:06:10 13:48:35,101.2,104.5,75.0,75.0,8400
2021:06:10 13:50:57,74.65,79.75,64.3,77.55,12750
2021:06:10 13:53:19,77.75,90.4,75.65,89.05,8675
2021:06:10 13:55:43,88.15,88.15,71.6,80.8,7675
2021:06:10 13:57:54,81.95,85.0,76.65,77.7,7900
2021:06:10 14:00:04,77.4,89.45,70.95,89.45,8000
2021:06:10 14:02:17,90.05,105.95,75.85,85.2,9225
