2021:06:10 13:26:42,248.6,293.65,245.45,264.55,6925
2021:06:10 13:28:49,266.25,266.25,236.9,251.95,10550
2021:06:10 13:30:56,249.8,286.25,248.95,259.0,8550
2021:06:10 13:33:01,261.35,265.35,229.85,256.5,6925
2021:06:10 13:35:11,257.55,264.5,245.25,248.8,9425
2021:06:10 13:37:18,250.3,252.75,218.9,240.05,8750
2021:06:10 13:39:25,238.8,262.5,236.55,246.8,9650
2021:06:10 13:41:32,246.9,257.0,235.1,241.7,9425
2021:06:10 13:43:37,238.0,242.25,198.05,200.25,8000
2021:06:10 13:45:44,202.15,222.3,192.6,217.5,9500
2021:06:10 13:47:51,216.35,217.3,206.6,213.65,11375
2021:06:10 13:49:59,214.15,270.85,210.45,244.4,7825
2021:06:10 13:52:08,245.25,258.95,224.0,225.0,9150
2021:06:10 13:54:15,226.1,244.45,219.0,237.5,8425
2021:06:10 13:56:23,237.5,249.95,225.75,231.0,10800
2021:06:10 13:58:30,231.35,240.35,225.4,231.85,9750
2021:06:10 14:00:38,231.85,258.7,186.4,218.9,9300
2021:06:10 14:02:44,218.35,239.35,215.65,223.95,8700
