2021:06:15 10:00:26 IST +0530,1020.15,1030.45,1010.85,1030.45,11725
2021:06:15 10:04:18 IST +0530,1035.0,1040.8,1004.5,1004.5,8700
2021:06:15 10:07:43 IST +0530,1004.5,1005.0,992.85,1005.0,7850
2021:06:15 10:11:27 IST +0530,1005.0,1005.0,982.3,1001.0,7850
2021:06:15 10:15:28 IST +0530,1001.0,1018.85,999.7,1015.6,7850
2021:06:15 10:19:32 IST +0530,1015.6,1023.55,1003.05,1003.05,10775
2021:06:15 10:23:18 IST +0530,1003.05,1007.95,995.75,999.8,10925
2021:06:15 10:27:24 IST +0530,999.8,999.8,976.5,987.9,10150
2021:06:15 10:31:32 IST +0530,987.9,1002.0,966.2,971.4,8350
2021:06:15 10:35:24 IST +0530,971.4,976.7,967.95,976.5,8025
2021:06:15 10:39:24 IST +0530,976.5,976.5,949.15,956.55,8100
2021:06:15 10:43:41 IST +0530,956.55,966.4,947.6,955.05,14950
2021:06:15 10:47:18 IST +0530,955.05,969.3,955.05,969.3,8600
2021:06:15 10:51:02 IST +0530,969.3,973.25,966.65,966.65,7850
2021:06:15 10:54:48 IST +0530,966.65,970.0,950.85,957.4,7850
2021:06:15 10:58:25 IST +0530,957.4,980.65,957.4,980.65,11100
2021:06:15 11:02:31 IST +0530,980.65,992.05,977.0,987.95,12100
2021:06:15 11:06:37 IST +0530,987.95,1005.3,987.95,998.0,7850
2021:06:15 11:10:36 IST +0530,998.0,998.15,985.0,985.0,20325
2021:06:15 11:14:36 IST +0530,985.0,987.0,979.0,980.0,8875
2021:06:15 11:18:27 IST +0530,980.0,985.1,971.15,981.2,8075
2021:06:15 11:22:23 IST +0530,981.2,982.0,980.05,982.0,15775
2021:06:15 11:26:17 IST +0530,982.0,989.0,982.0,989.0,8825
2021:06:15 11:29:54 IST +0530,989.0,989.0,970.0,988.75,7850
2021:06:15 11:33:53 IST +0530,988.75,991.2,984.05,991.2,7850
2021:06:15 11:37:56 IST +0530,991.2,997.1,982.5,985.75,7850
2021:06:15 11:41:47 IST +0530,985.75,987.25,980.3,987.25,7850
2021:06:15 11:45:42 IST +0530,987.25,987.25,975.75,975.75,7850
2021:06:15 11:49:30 IST +0530,975.75,981.05,966.5,980.4,7850
2021:06:15 11:53:21 IST +0530,980.4,980.4,975.05,979.05,7850
2021:06:15 11:57:08 IST +0530,979.05,994.55,979.05,982.0,7850
2021:06:15 12:01:23 IST +0530,982.0,983.7,980.0,981.65,7850
2021:06:15 12:05:23 IST +0530,981.65,981.65,981.65,981.65,7850
2021:06:15 12:09:36 IST +0530,981.65,982.8,979.5,981.1,7850
2021:06:15 12:13:15 IST +0530,981.1,981.5,973.7,974.8,7850
2021:06:15 12:17:14 IST +0530,974.8,978.8,974.8,975.75,13450
2021:06:15 12:20:56 IST +0530,975.75,1066.0,947.25,1023.25,11125
2021:06:15 12:25:00 IST +0530,1023.25,1091.9,1023.25,1074.75,8000
2021:06:15 12:28:38 IST +0530,1074.75,1074.75,1058.65,1062.0,13000
2021:06:15 12:32:47 IST +0530,1062.0,1075.0,1060.65,1075.0,13000
2021:06:15 12:36:33 IST +0530,1075.0,1075.0,1067.9,1070.0,11600
2021:06:15 12:40:38 IST +0530,1070.0,1073.1,1065.55,1065.55,13875
2021:06:15 12:44:41 IST +0530,1065.55,1093.2,1065.55,1070.75,9075
2021:06:15 12:48:38 IST +0530,1070.75,1076.0,1053.5,1062.6,9075
2021:06:15 12:52:57 IST +0530,1062.6,1065.3,1059.75,1059.75,22850
2021:06:15 12:56:37 IST +0530,1059.75,1059.75,1055.5,1056.0,7850
2021:06:15 13:00:30 IST +0530,1056.0,1056.0,1040.0,1050.0,7850
2021:06:15 13:04:27 IST +0530,1050.0,1061.0,1050.0,1060.35,9050
2021:06:15 13:08:50 IST +0530,1060.35,1060.35,1037.4,1039.55,8125
2021:06:15 13:12:50 IST +0530,1039.55,1040.0,1026.65,1026.65,8250
2021:06:15 13:16:42 IST +0530,1026.65,1034.7,1022.6,1034.4,7850
2021:06:15 13:21:00 IST +0530,1034.4,1034.4,1021.8,1021.8,8200
2021:06:15 13:24:46 IST +0530,1021.8,1044.6,980.0,1041.45,9600
2021:06:15 13:28:27 IST +0530,1041.45,1046.2,1034.7,1035.0,7850
2021:06:15 13:31:54 IST +0530,1035.0,1035.0,1015.25,1015.25,7850
2021:06:15 13:35:35 IST +0530,1015.25,1016.65,990.0,990.0,7850
2021:06:15 13:39:08 IST +0530,990.0,990.0,911.2,950.0,8325
2021:06:15 13:43:25 IST +0530,950.0,992.4,944.3,975.9,7850
2021:06:15 13:47:14 IST +0530,975.9,976.4,975.0,975.0,7850
2021:06:15 13:50:56 IST +0530,975.0,980.0,975.0,980.0,8600
2021:06:15 13:54:20 IST +0530,980.0,990.0,980.0,990.0,10775
2021:06:15 13:58:12 IST +0530,990.0,1000.5,984.6,984.6,10400
2021:06:15 14:02:08 IST +0530,984.6,1025.45,984.6,1025.45,7950
2021:06:15 14:06:09 IST +0530,1025.45,1049.05,1023.5,1038.35,8125
2021:06:15 14:10:26 IST +0530,1038.35,1038.35,1014.35,1014.35,7850
2021:06:15 14:14:20 IST +0530,1014.35,1027.6,1014.35,1025.0,7850
2021:06:15 14:18:23 IST +0530,1025.0,1026.8,1025.0,1026.8,12525
2021:06:15 14:22:17 IST +0530,1026.8,1026.8,1015.8,1018.45,7850
2021:06:15 14:26:19 IST +0530,1018.45,1037.0,1008.1,1031.3,9225
2021:06:15 14:30:03 IST +0530,1031.3,1032.95,1009.25,1014.45,8725
2021:06:15 14:34:03 IST +0530,1014.45,1030.0,1000.5,1030.0,8850
2021:06:15 14:38:09 IST +0530,1030.0,1030.0,1014.85,1014.85,10250
2021:06:15 14:42:05 IST +0530,1014.85,1015.05,992.85,992.9,10450
2021:06:15 14:45:42 IST +0530,992.9,1003.45,972.0,996.65,11225
2021:06:15 14:49:28 IST +0530,996.65,1026.6,990.65,1016.1,12850
2021:06:15 14:52:57 IST +0530,1017.95,1020.0,1010.7,1015.75,7850
2021:06:15 14:56:45 IST +0530,1015.75,1034.85,1010.1,1034.85,9600
2021:06:15 15:00:55 IST +0530,1034.85,1034.85,1010.0,1010.0,15475
2021:06:15 15:05:02 IST +0530,1010.0,1032.55,1010.0,1021.6,10975
2021:06:15 15:08:58 IST +0530,1021.6,1024.0,1011.35,1011.35,9000
2021:06:15 15:12:37 IST +0530,1011.35,1021.5,1011.35,1020.0,8525
2021:06:15 15:16:28 IST +0530,1020.0,1022.6,1007.6,1015.65,18275
2021:06:15 15:20:20 IST +0530,1015.65,1022.0,1013.95,1014.2,8600
2021:06:15 15:24:05 IST +0530,1014.2,1018.75,1009.85,1010.1,8375
2021:06:15 15:27:59 IST +0530,1010.1,1011.55,997.5,998.35,7850
2021:06:15 15:30:00 IST +0530,998.35,999.9,980.25,999.9,4275
