2021:06:14 09:50:07 IST +0530,447.8,455.85,447.8,455.35,23550
2021:06:14 09:52:33 IST +0530,456.35,456.35,442.8,449.35,5925
2021:06:14 09:55:15 IST +0530,449.35,465.5,447.35,462.6,6750
2021:06:14 09:58:01 IST +0530,462.6,476.3,455.0,476.3,7725
2021:06:14 10:00:14 IST +0530,476.3,489.0,476.3,481.65,10150
2021:06:14 10:02:40 IST +0530,481.65,493.35,474.1,474.55,5325
2021:06:14 10:05:03 IST +0530,474.55,474.55,460.0,473.0,7850
2021:06:14 10:07:40 IST +0530,473.0,486.9,473.0,483.2,8375
2021:06:14 10:10:22 IST +0530,483.2,483.2,473.0,477.55,5250
2021:06:14 10:13:02 IST +0530,477.55,485.0,477.15,477.15,5250
2021:06:14 10:15:44 IST +0530,477.15,494.2,477.15,483.25,5950
2021:06:14 10:18:11 IST +0530,483.25,483.25,475.0,476.95,6775
2021:06:14 10:20:43 IST +0530,476.95,480.7,469.75,479.15,9325
2021:06:14 10:23:16 IST +0530,479.15,488.2,479.15,487.2,5250
2021:06:14 10:25:50 IST +0530,487.2,488.1,482.1,486.45,5950
2021:06:14 10:28:28 IST +0530,486.45,486.45,474.45,481.6,7550
2021:06:14 10:31:08 IST +0530,481.6,481.6,465.0,466.15,6100
2021:06:14 10:33:45 IST +0530,466.15,478.0,462.7,474.85,5625
2021:06:14 10:36:15 IST +0530,474.85,481.0,474.85,476.2,8250
2021:06:14 10:39:03 IST +0530,476.2,480.0,473.55,480.0,6750
2021:06:14 10:41:42 IST +0530,480.0,482.65,473.95,475.4,5325
2021:06:14 10:44:30 IST +0530,475.4,481.45,475.0,475.1,5500
2021:06:14 10:47:11 IST +0530,475.1,475.85,460.85,465.4,5950
2021:06:14 10:49:40 IST +0530,465.4,480.0,465.4,480.0,5475
2021:06:14 10:52:04 IST +0530,480.0,480.75,470.0,472.0,5250
2021:06:14 10:55:00 IST +0530,472.0,474.35,464.15,465.0,5275
2021:06:14 10:57:48 IST +0530,465.0,469.65,453.4,469.45,11025
2021:06:14 11:00:24 IST +0530,469.45,469.45,460.8,463.1,5575
2021:06:14 11:03:20 IST +0530,463.1,463.1,449.6,453.65,5475
2021:06:14 11:06:14 IST +0530,453.65,455.15,449.65,450.65,5350
2021:06:14 11:08:35 IST +0530,450.65,450.65,438.35,438.35,6850
2021:06:14 11:11:15 IST +0530,438.35,446.95,435.2,439.0,7225
2021:06:14 11:13:35 IST +0530,439.0,451.4,439.0,451.4,5550
2021:06:14 11:16:21 IST +0530,451.4,457.2,449.6,455.5,5750
2021:06:14 11:18:55 IST +0530,455.5,455.5,450.95,452.05,8400
2021:06:14 11:21:27 IST +0530,452.05,454.15,447.0,447.0,15400
2021:06:14 11:24:01 IST +0530,447.0,449.1,443.55,444.95,5250
