2021:06:15 12:07:33 IST +0530,981.65,981.65,981.65,981.65,3600
2021:06:15 12:09:22 IST +0530,981.65,982.8,979.5,981.1,3600
2021:06:15 12:11:10 IST +0530,981.1,981.5,981.1,981.5,3600
2021:06:15 12:12:47 IST +0530,981.5,981.5,973.7,974.8,3600
2021:06:15 12:14:33 IST +0530,974.8,978.8,974.8,975.75,3800
2021:06:15 12:16:21 IST +0530,975.75,975.75,975.75,975.75,7200
2021:06:15 12:18:03 IST +0530,975.75,975.75,975.75,975.75,7200
2021:06:15 12:19:38 IST +0530,975.75,1066.0,947.25,1033.2,5075
2021:06:15 12:21:38 IST +0530,1040.25,1040.25,1023.25,1029.15,3600
2021:06:15 12:23:21 IST +0530,1029.15,1045.65,1029.15,1045.65,3600
2021:06:15 12:25:17 IST +0530,1045.65,1091.9,1045.65,1073.4,3750
2021:06:15 12:26:51 IST +0530,1073.4,1073.4,1058.65,1066.5,3600
2021:06:15 12:28:33 IST +0530,1066.5,1071.1,1060.75,1071.1,8750
2021:06:15 12:30:27 IST +0530,1071.1,1075.0,1062.0,1063.5,6650
2021:06:15 12:32:19 IST +0530,1063.5,1067.8,1060.65,1065.75,3600
2021:06:15 12:34:14 IST +0530,1065.75,1075.0,1065.75,1067.9,9200
2021:06:15 12:35:56 IST +0530,1074.9,1074.9,1067.95,1071.6,3850
2021:06:15 12:37:39 IST +0530,1071.6,1073.0,1067.65,1067.65,3725
2021:06:15 12:39:35 IST +0530,1067.65,1073.1,1067.65,1071.75,5300
2021:06:15 12:41:24 IST +0530,1071.75,1081.05,1065.55,1081.05,8875
2021:06:15 12:43:11 IST +0530,1081.05,1093.2,1078.05,1078.05,3700
2021:06:15 12:45:06 IST +0530,1078.05,1085.2,1069.05,1076.0,3650
2021:06:15 12:46:42 IST +0530,1076.0,1076.0,1068.25,1068.25,3600
2021:06:15 12:48:45 IST +0530,1068.25,1068.25,1053.5,1064.55,4825
2021:06:15 12:50:52 IST +0530,1064.55,1064.55,1061.45,1064.15,14100
2021:06:15 12:52:45 IST +0530,1064.15,1065.3,1059.75,1059.75,8100
2021:06:15 12:54:19 IST +0530,1059.75,1059.75,1055.5,1055.5,3600
2021:06:15 12:56:05 IST +0530,1055.5,1056.0,1055.5,1056.0,3600
2021:06:15 12:57:54 IST +0530,1056.0,1056.0,1040.0,1040.0,3600
2021:06:15 12:59:45 IST +0530,1040.0,1045.9,1040.0,1045.9,3600
2021:06:15 13:01:22 IST +0530,1045.9,1050.0,1045.9,1050.0,3600
2021:06:15 13:03:15 IST +0530,1050.0,1061.0,1050.0,1060.75,4800
2021:06:15 13:05:05 IST +0530,1060.75,1060.75,1060.0,1060.35,3600
2021:06:15 13:07:06 IST +0530,1060.35,1060.35,1044.35,1047.55,3875
2021:06:15 13:09:05 IST +0530,1047.55,1050.0,1037.4,1040.0,3600
2021:06:15 13:10:49 IST +0530,1040.0,1040.0,1026.65,1026.65,4000
2021:06:15 13:12:47 IST +0530,1026.65,1026.65,1026.65,1026.65,3600
2021:06:15 13:14:36 IST +0530,1026.65,1034.7,1026.65,1034.4,3600
2021:06:15 13:16:23 IST +0530,1034.4,1034.4,1022.6,1034.4,3600
2021:06:15 13:18:11 IST +0530,1034.4,1034.4,1027.35,1034.15,3950
2021:06:15 13:20:19 IST +0530,1034.15,1034.15,1021.8,1021.8,3600
2021:06:15 13:22:00 IST +0530,1021.8,1023.45,980.0,1010.7,5350
2021:06:15 13:23:56 IST +0530,1004.7,1036.9,1004.7,1036.9,3600
2021:06:15 13:25:24 IST +0530,1036.9,1046.2,1036.9,1046.2,3600
2021:06:15 13:27:08 IST +0530,1046.2,1046.2,1034.7,1034.7,3600
2021:06:15 13:28:51 IST +0530,1034.7,1035.0,1034.7,1035.0,3600
2021:06:15 13:30:26 IST +0530,1035.0,1035.0,1018.0,1018.0,3600
2021:06:15 13:32:00 IST +0530,1018.0,1021.45,1015.25,1015.25,3600
2021:06:15 13:33:42 IST +0530,1015.25,1015.25,1009.2,1010.95,3600
2021:06:15 13:35:23 IST +0530,1010.95,1016.65,1009.15,1015.55,3600
2021:06:15 13:36:58 IST +0530,1007.9,1007.9,911.2,957.0,3775
2021:06:15 13:38:35 IST +0530,957.0,961.65,924.1,961.65,3900
2021:06:15 13:40:42 IST +0530,961.65,968.6,944.3,968.6,3600
2021:06:15 13:42:36 IST +0530,968.6,992.4,968.6,973.15,3600
2021:06:15 13:44:15 IST +0530,973.15,981.6,973.15,976.4,3600
2021:06:15 13:46:03 IST +0530,976.4,976.4,976.4,976.4,3600
2021:06:15 13:47:44 IST +0530,976.4,976.4,975.0,975.0,3600
2021:06:15 13:49:31 IST +0530,975.0,975.0,975.0,975.0,3600
2021:06:15 13:51:13 IST +0530,975.0,980.0,975.0,980.0,4950
2021:06:15 13:52:47 IST +0530,980.0,985.0,980.0,984.6,5075
2021:06:15 13:54:18 IST +0530,984.6,990.0,984.6,990.0,4450
2021:06:15 13:55:52 IST +0530,990.0,1000.5,990.0,998.35,5600
2021:06:15 13:57:48 IST +0530,998.35,998.35,984.6,984.6,4150
2021:06:15 13:59:35 IST +0530,984.6,991.65,984.6,990.0,3600
2021:06:15 14:01:21 IST +0530,990.0,995.0,987.4,994.85,3700
2021:06:15 14:03:18 IST +0530,994.85,1049.05,994.85,1036.65,3650
2021:06:15 14:05:09 IST +0530,1036.65,1045.8,1031.5,1035.0,3825
2021:06:15 14:07:12 IST +0530,1035.0,1038.35,1027.85,1032.6,3600
2021:06:15 14:09:09 IST +0530,1032.6,1033.35,1017.4,1026.3,3600
2021:06:15 14:10:52 IST +0530,1026.3,1026.3,1014.35,1014.35,3600
2021:06:15 14:12:37 IST +0530,1014.35,1014.35,1014.35,1014.35,3600
2021:06:15 14:14:28 IST +0530,1014.35,1027.6,1014.35,1025.0,3600
2021:06:15 14:16:27 IST +0530,1025.0,1025.25,1025.0,1025.25,5075
2021:06:15 14:18:11 IST +0530,1025.25,1026.8,1025.25,1026.8,6800
2021:06:15 14:19:56 IST +0530,1026.8,1026.8,1015.8,1015.8,3600
2021:06:15 14:21:46 IST +0530,1015.8,1026.2,1015.8,1021.7,3600
2021:06:15 14:23:44 IST +0530,1021.7,1021.7,1008.1,1015.5,3600
2021:06:15 14:25:24 IST +0530,1020.0,1037.0,1020.0,1034.7,4975
2021:06:15 14:27:11 IST +0530,1034.7,1034.7,1025.95,1031.0,4175
2021:06:15 14:28:55 IST +0530,1031.0,1031.0,1009.25,1010.45,3900
2021:06:15 14:30:39 IST +0530,1010.45,1014.45,1010.45,1014.45,3600
2021:06:15 14:32:28 IST +0530,1014.45,1014.45,1000.5,1007.35,3600
2021:06:15 14:34:29 IST +0530,1007.35,1030.0,1007.35,1030.0,5250
2021:06:15 14:36:26 IST +0530,1030.0,1030.0,1014.85,1014.85,5350
2021:06:15 14:38:09 IST +0530,1014.85,1014.85,1014.85,1014.85,3600
2021:06:15 14:40:02 IST +0530,1014.85,1015.05,1009.55,1009.55,3600
2021:06:15 14:41:46 IST +0530,1009.55,1009.55,992.85,992.9,5550
2021:06:15 14:43:21 IST +0530,992.9,1003.45,992.9,999.7,4475
2021:06:15 14:45:10 IST +0530,999.7,999.7,972.0,996.65,6750
2021:06:15 14:46:44 IST +0530,996.65,1002.15,990.65,1001.85,3600
2021:06:15 14:48:34 IST +0530,1001.85,1026.6,1001.85,1014.9,3600
2021:06:15 14:50:11 IST +0530,1014.9,1019.15,1014.9,1019.15,8600
2021:06:15 14:51:48 IST +0530,1019.15,1020.0,1010.7,1015.75,3600
2021:06:15 14:53:27 IST +0530,1015.75,1015.75,1015.75,1015.75,3600
2021:06:15 14:55:09 IST +0530,1015.75,1015.75,1010.1,1010.1,3600
2021:06:15 14:56:58 IST +0530,1010.1,1034.85,1010.1,1034.85,5350
2021:06:15 14:58:48 IST +0530,1034.85,1034.85,1023.35,1023.35,8025
2021:06:15 15:00:46 IST +0530,1023.35,1023.35,1010.0,1010.0,6200
2021:06:15 15:02:38 IST +0530,1010.0,1032.55,1010.0,1028.25,6625
2021:06:15 15:04:30 IST +0530,1028.25,1028.4,1020.05,1021.6,4300
2021:06:15 15:06:18 IST +0530,1021.6,1024.0,1021.6,1021.6,4400
2021:06:15 15:08:05 IST +0530,1021.6,1021.6,1015.0,1020.85,3950
2021:06:15 15:09:54 IST +0530,1017.65,1018.55,1011.35,1018.55,3600
2021:06:15 15:11:35 IST +0530,1018.55,1021.5,1015.75,1019.05,3600
2021:06:15 15:13:19 IST +0530,1019.05,1020.0,1016.0,1020.0,4275
2021:06:15 15:14:59 IST +0530,1020.0,1022.6,1018.5,1022.6,3600
2021:06:15 15:16:45 IST +0530,1022.6,1022.6,1007.6,1015.65,14025
2021:06:15 15:18:36 IST +0530,1015.65,1022.0,1014.1,1014.1,4350
2021:06:15 15:20:21 IST +0530,1014.1,1017.45,1013.95,1017.45,3625
2021:06:15 15:22:12 IST +0530,1017.45,1018.75,1010.35,1014.85,3700
2021:06:15 15:23:49 IST +0530,1014.85,1014.85,1009.85,1010.1,4000
2021:06:15 15:25:35 IST +0530,1010.1,1011.55,1008.7,1010.05,3600
2021:06:15 15:27:17 IST +0530,1009.9,1009.9,997.5,997.5,3600
2021:06:15 15:29:08 IST +0530,997.5,998.35,985.8,985.8,3600
2021:06:15 15:30:00 IST +0530,985.8,999.9,980.25,999.9,1925
