,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,536.95,542.9,526.85,526.85,3075
1,2021-06-01 15:01:00+05:30,527.15,528.3,511.0,525.4,6850
2,2021-06-01 15:02:00+05:30,525.4,530.0,514.75,527.2,4575
3,2021-06-01 15:03:00+05:30,527.2,527.7,515.0,521.65,2500
4,2021-06-01 15:04:00+05:30,521.25,528.0,513.3,524.2,4425
5,2021-06-01 15:05:00+05:30,524.2,547.6,520.45,547.6,5800
6,2021-06-01 15:06:00+05:30,546.75,561.3,535.0,561.3,4900
7,2021-06-01 15:07:00+05:30,561.3,571.0,548.85,568.3,7475
8,2021-06-01 15:08:00+05:30,570.0,592.0,566.6,588.95,13925
9,2021-06-01 15:09:00+05:30,582.1,586.5,553.95,561.35,9925
10,2021-06-01 15:10:00+05:30,561.35,561.35,519.2,526.05,13850
11,2021-06-01 15:11:00+05:30,531.0,533.95,519.0,530.05,7425
12,2021-06-01 15:12:00+05:30,524.5,541.95,522.7,536.6,6950
13,2021-06-01 15:13:00+05:30,533.0,537.1,530.0,532.5,3075
14,2021-06-01 15:14:00+05:30,532.5,533.85,517.5,528.0,4650
15,2021-06-01 15:15:00+05:30,530.0,532.0,525.0,527.75,4050
16,2021-06-01 15:16:00+05:30,526.1,538.0,526.1,538.0,3225
17,2021-06-01 15:17:00+05:30,538.0,538.0,528.45,531.95,2225
18,2021-06-01 15:18:00+05:30,531.95,533.4,521.95,523.7,7775
19,2021-06-01 15:19:00+05:30,523.7,525.25,512.55,521.2,4950
20,2021-06-01 15:20:00+05:30,521.2,533.5,512.75,533.5,5625
21,2021-06-01 15:21:00+05:30,530.0,535.0,523.45,530.45,4850
