,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,580.95,592.9,580.0,592.9,225
1,2021-06-01 15:01:00+05:30,592.9,608.6,592.9,604.15,1150
2,2021-06-01 15:02:00+05:30,604.15,604.15,600.0,600.0,150
3,2021-06-01 15:03:00+05:30,600.0,600.0,600.0,600.0,125
4,2021-06-01 15:04:00+05:30,598.3,600.9,588.55,588.55,175
5,2021-06-01 15:05:00+05:30,588.55,592.9,578.0,579.3,325
6,2021-06-01 15:06:00+05:30,579.3,583.15,555.9,566.0,1225
7,2021-06-01 15:07:00+05:30,566.0,570.5,550.0,550.0,800
8,2021-06-01 15:08:00+05:30,550.0,552.0,529.1,531.95,1625
9,2021-06-01 15:09:00+05:30,532.65,559.95,532.65,552.15,1575
10,2021-06-01 15:10:00+05:30,552.15,591.95,552.15,582.35,1650
11,2021-06-01 15:11:00+05:30,582.35,585.65,579.55,585.0,650
12,2021-06-01 15:12:00+05:30,585.0,585.0,567.0,577.5,850
13,2021-06-01 15:13:00+05:30,577.5,585.0,574.0,581.05,275
14,2021-06-01 15:14:00+05:30,581.05,590.3,581.05,586.8,525
15,2021-06-01 15:15:00+05:30,586.8,590.0,581.0,588.0,375
16,2021-06-01 15:16:00+05:30,588.0,588.0,574.5,574.5,625
17,2021-06-01 15:17:00+05:30,574.85,581.0,574.1,578.25,500
18,2021-06-01 15:18:00+05:30,578.25,588.0,576.25,584.85,950
19,2021-06-01 15:19:00+05:30,584.85,592.15,584.35,585.45,425
20,2021-06-01 15:20:00+05:30,588.15,596.95,573.35,573.35,1275
21,2021-06-01 15:21:00+05:30,574.9,584.0,571.0,574.8,2450
