,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,478.8,487.8,460.95,462.9,13725
1,2021-06-08 15:01:00+05:30,465.3,472.95,462.1,472.95,2225
2,2021-06-08 15:02:00+05:30,472.95,472.95,458.45,470.15,6200
3,2021-06-08 15:03:00+05:30,471.1,473.05,462.75,470.0,4775
4,2021-06-08 15:04:00+05:30,470.0,477.0,465.25,477.0,4100
5,2021-06-08 15:05:00+05:30,477.0,479.7,447.45,451.55,16850
6,2021-06-08 15:06:00+05:30,451.55,455.0,425.05,428.35,12375
7,2021-06-08 15:07:00+05:30,428.95,439.95,422.2,435.65,12550
8,2021-06-08 15:08:00+05:30,435.65,437.35,429.0,437.35,3750
9,2021-06-08 15:09:00+05:30,435.05,439.8,430.1,439.75,1925
10,2021-06-08 15:10:00+05:30,440.0,447.8,434.35,438.45,6625
11,2021-06-08 15:11:00+05:30,437.05,441.45,434.15,435.35,4400
12,2021-06-08 15:12:00+05:30,439.05,442.75,430.35,432.0,5300
13,2021-06-08 15:13:00+05:30,431.9,434.55,428.05,434.55,2250
14,2021-06-08 15:14:00+05:30,433.6,437.6,431.15,437.15,2900
15,2021-06-08 15:15:00+05:30,437.15,441.0,434.45,437.6,1400
16,2021-06-08 15:16:00+05:30,437.6,441.0,435.9,437.4,1425
17,2021-06-08 15:17:00+05:30,437.4,438.5,432.2,434.0,5475
18,2021-06-08 15:18:00+05:30,434.0,437.95,422.4,424.5,3975
19,2021-06-08 15:19:00+05:30,424.5,427.5,415.65,415.65,3875
20,2021-06-08 15:20:00+05:30,417.95,442.85,415.65,438.95,13100
21,2021-06-08 15:21:00+05:30,438.0,440.0,433.3,440.0,7700
