,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,229.55,239.1,224.35,237.75,68000
1,2021-06-08 15:01:00+05:30,236.25,241.7,233.6,235.0,58250
2,2021-06-08 15:02:00+05:30,233.9,244.0,233.25,238.0,45800
3,2021-06-08 15:03:00+05:30,237.45,240.5,232.65,235.0,43650
4,2021-06-08 15:04:00+05:30,234.25,238.4,228.8,228.8,37150
5,2021-06-08 15:05:00+05:30,228.85,250.3,228.05,247.8,91475
6,2021-06-08 15:06:00+05:30,246.05,269.25,244.0,267.15,115550
7,2021-06-08 15:07:00+05:30,269.9,279.6,259.9,262.55,113875
8,2021-06-08 15:08:00+05:30,262.5,268.9,258.55,261.25,56200
9,2021-06-08 15:09:00+05:30,262.15,266.9,256.6,258.15,42600
10,2021-06-08 15:10:00+05:30,257.7,259.65,245.9,259.65,106200
11,2021-06-08 15:11:00+05:30,260.05,264.6,257.1,260.0,49825
12,2021-06-08 15:12:00+05:30,259.8,263.0,253.0,262.85,31250
13,2021-06-08 15:13:00+05:30,262.5,268.0,262.0,263.05,44600
14,2021-06-08 15:14:00+05:30,263.95,264.15,258.55,259.4,22550
15,2021-06-08 15:15:00+05:30,259.45,264.3,254.05,258.65,34075
16,2021-06-08 15:16:00+05:30,258.65,262.2,255.5,261.1,24375
17,2021-06-08 15:17:00+05:30,261.15,266.85,260.5,264.0,35400
18,2021-06-08 15:18:00+05:30,262.7,268.25,259.15,267.5,54200
19,2021-06-08 15:19:00+05:30,268.05,272.95,266.15,271.5,52200
20,2021-06-08 15:20:00+05:30,268.95,272.35,245.7,252.95,120225
21,2021-06-08 15:21:00+05:30,253.2,258.75,252.2,253.4,53250
