,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,44.55,46.95,43.2,46.85,28850
1,2021-06-08 15:01:00+05:30,46.7,48.9,46.1,46.45,20950
2,2021-06-08 15:02:00+05:30,46.15,48.95,46.15,47.4,25500
3,2021-06-08 15:03:00+05:30,47.2,48.6,46.15,46.9,19900
4,2021-06-08 15:04:00+05:30,46.4,47.4,44.0,44.0,21900
5,2021-06-08 15:05:00+05:30,44.6,49.8,43.95,48.95,25650
6,2021-06-08 15:06:00+05:30,49.2,56.4,48.3,56.05,45200
7,2021-06-08 15:07:00+05:30,56.7,61.2,54.25,54.7,58650
8,2021-06-08 15:08:00+05:30,54.8,57.05,53.3,54.35,20850
9,2021-06-08 15:09:00+05:30,54.35,56.1,52.65,52.7,19125
10,2021-06-08 15:10:00+05:30,53.15,53.45,49.3,53.3,29800
11,2021-06-08 15:11:00+05:30,53.4,54.85,52.95,53.5,18450
12,2021-06-08 15:12:00+05:30,53.35,54.15,51.45,53.9,18850
13,2021-06-08 15:13:00+05:30,54.45,56.0,54.05,54.4,16725
14,2021-06-08 15:14:00+05:30,54.7,54.75,52.75,52.8,18300
15,2021-06-08 15:15:00+05:30,53.15,54.8,52.1,53.85,25125
16,2021-06-08 15:16:00+05:30,53.85,54.7,52.45,54.55,15650
17,2021-06-08 15:17:00+05:30,54.05,56.65,54.05,55.4,24125
18,2021-06-08 15:18:00+05:30,55.15,56.5,54.0,56.4,14350
19,2021-06-08 15:19:00+05:30,56.4,58.55,55.85,57.75,14100
20,2021-06-08 15:20:00+05:30,56.65,56.7,50.15,52.35,42650
21,2021-06-08 15:21:00+05:30,52.4,54.4,52.25,53.0,26000
