,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,338.4,345.0,323.1,326.0,101275
1,2021-06-08 15:01:00+05:30,328.3,334.45,325.0,332.45,51050
2,2021-06-08 15:02:00+05:30,334.0,334.5,320.75,330.05,57450
3,2021-06-08 15:03:00+05:30,329.95,333.1,323.0,330.65,42875
4,2021-06-08 15:04:00+05:30,330.75,335.0,326.95,335.0,42900
5,2021-06-08 15:05:00+05:30,334.9,335.65,311.3,316.45,98225
6,2021-06-08 15:06:00+05:30,317.15,319.0,295.0,297.7,123075
7,2021-06-08 15:07:00+05:30,298.0,307.25,294.05,305.0,112425
8,2021-06-08 15:08:00+05:30,304.85,305.0,299.0,303.75,67100
9,2021-06-08 15:09:00+05:30,303.7,306.0,300.0,306.0,43350
10,2021-06-08 15:10:00+05:30,306.45,314.1,301.95,303.25,80125
11,2021-06-08 15:11:00+05:30,304.0,307.7,300.55,304.2,53175
12,2021-06-08 15:12:00+05:30,304.75,307.95,298.65,299.25,54525
13,2021-06-08 15:13:00+05:30,299.15,302.85,296.8,301.8,61750
14,2021-06-08 15:14:00+05:30,301.25,304.55,300.85,304.15,35300
15,2021-06-08 15:15:00+05:30,304.5,307.0,301.3,306.3,53500
16,2021-06-08 15:16:00+05:30,305.5,307.0,303.0,304.2,35225
17,2021-06-08 15:17:00+05:30,304.2,304.95,300.0,302.15,55325
18,2021-06-08 15:18:00+05:30,302.2,305.0,291.35,291.4,76550
19,2021-06-08 15:19:00+05:30,291.3,295.5,286.2,287.4,78600
20,2021-06-08 15:20:00+05:30,288.75,306.7,288.75,304.9,108525
21,2021-06-08 15:21:00+05:30,304.75,305.4,300.45,304.95,73950
