,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,468.45,472.75,457.75,458.8,11700
1,2021-06-01 15:01:00+05:30,458.8,458.8,442.6,453.5,11650
2,2021-06-01 15:02:00+05:30,453.1,460.25,447.0,458.3,10100
3,2021-06-01 15:03:00+05:30,458.35,458.95,445.7,451.3,4375
4,2021-06-01 15:04:00+05:30,451.3,459.0,445.0,454.45,10300
5,2021-06-01 15:05:00+05:30,452.3,476.0,450.85,473.05,7625
6,2021-06-01 15:06:00+05:30,473.05,489.65,464.1,489.0,17300
7,2021-06-01 15:07:00+05:30,491.15,499.0,477.8,494.9,27800
8,2021-06-01 15:08:00+05:30,492.1,517.45,492.1,513.15,24075
9,2021-06-01 15:09:00+05:30,510.05,513.15,480.95,489.6,19500
10,2021-06-01 15:10:00+05:30,485.45,486.6,450.2,458.5,22100
11,2021-06-01 15:11:00+05:30,460.0,463.35,446.4,459.3,28575
12,2021-06-01 15:12:00+05:30,456.55,471.4,452.8,466.15,21000
13,2021-06-01 15:13:00+05:30,461.45,467.05,458.85,462.25,4075
14,2021-06-01 15:14:00+05:30,462.9,463.75,449.65,457.5,5950
15,2021-06-01 15:15:00+05:30,458.5,462.55,453.5,457.55,4725
16,2021-06-01 15:16:00+05:30,457.55,466.85,456.85,466.45,8150
17,2021-06-01 15:17:00+05:30,466.45,467.05,457.8,461.5,6650
18,2021-06-01 15:18:00+05:30,461.75,463.9,450.3,452.6,11525
19,2021-06-01 15:19:00+05:30,451.85,455.3,442.5,451.55,10850
20,2021-06-01 15:20:00+05:30,448.35,462.0,440.5,460.65,8950
21,2021-06-01 15:21:00+05:30,458.0,463.35,452.1,459.3,19875
