2021:06:15 09:21:22 IST +0530,605.0,620.0,602.1,605.75,7150
2021:06:15 09:23:32 IST +0530,602.7,619.65,602.7,618.1,7575
2021:06:15 09:25:42 IST +0530,615.0,620.95,612.95,617.7,6175
2021:06:15 09:27:50 IST +0530,615.45,674.75,614.4,664.75,7000
2021:06:15 09:30:03 IST +0530,665.75,684.0,662.0,681.45,7975
2021:06:15 09:32:11 IST +0530,682.45,692.4,666.0,675.0,8050
2021:06:15 09:34:19 IST +0530,673.85,698.35,670.95,688.0,6750
2021:06:15 09:36:27 IST +0530,686.0,689.75,648.0,653.35,7500
2021:06:15 09:38:43 IST +0530,653.35,659.8,636.15,649.25,6650
2021:06:15 09:41:03 IST +0530,649.25,657.95,643.5,647.25,6825
2021:06:15 09:43:12 IST +0530,647.1,661.3,641.8,661.3,7725
2021:06:15 09:45:29 IST +0530,661.3,676.85,660.0,662.75,6400
2021:06:15 09:47:50 IST +0530,660.35,671.3,652.1,662.05,6600
2021:06:15 09:50:21 IST +0530,662.05,667.45,657.45,657.95,6750
2021:06:15 09:52:55 IST +0530,657.95,665.0,654.85,663.7,5725
2021:06:15 09:55:19 IST +0530,663.7,674.4,661.6,669.05,7275
2021:06:15 09:57:47 IST +0530,671.0,680.0,670.5,677.0,6300
2021:06:15 10:00:10 IST +0530,676.55,684.15,661.0,684.15,7950
2021:06:15 10:02:34 IST +0530,683.2,691.65,659.15,661.95,8800
2021:06:15 10:04:49 IST +0530,661.25,664.9,656.0,658.25,6400
2021:06:15 10:07:07 IST +0530,657.75,661.2,650.05,652.8,16375
2021:06:15 10:09:28 IST +0530,652.8,664.0,652.8,659.8,6475
2021:06:15 10:11:55 IST +0530,659.8,661.5,639.4,658.9,6950
2021:06:15 10:14:38 IST +0530,659.6,670.15,658.05,669.2,7650
2021:06:15 10:16:51 IST +0530,669.2,674.0,664.7,671.0,9250
2021:06:15 10:19:16 IST +0530,671.95,672.0,658.0,658.7,10300
2021:06:15 10:21:36 IST +0530,658.7,661.25,651.2,656.05,8100
2021:06:15 10:23:53 IST +0530,656.05,656.75,648.05,650.0,7250
2021:06:15 10:26:24 IST +0530,650.0,653.25,642.85,642.85,5750
2021:06:15 10:28:53 IST +0530,642.85,662.1,635.4,661.45,9725
2021:06:15 10:31:24 IST +0530,661.4,661.4,629.75,635.0,8425
2021:06:15 10:33:36 IST +0530,635.0,647.05,631.15,638.45,8525
2021:06:15 10:35:57 IST +0530,638.0,641.75,631.25,631.25,9525
2021:06:15 10:38:31 IST +0530,631.25,631.25,611.25,626.2,7950
2021:06:15 10:41:00 IST +0530,626.3,629.5,612.75,625.7,5575
2021:06:15 10:43:40 IST +0530,626.25,628.5,618.3,624.35,6025
2021:06:15 10:45:54 IST +0530,624.35,629.95,620.55,629.4,7050
2021:06:15 10:48:13 IST +0530,629.4,637.1,626.2,634.15,7350
2021:06:15 10:50:30 IST +0530,634.15,634.95,627.8,629.7,5750
2021:06:15 10:52:48 IST +0530,629.75,634.3,615.05,620.0,7800
2021:06:15 10:55:08 IST +0530,620.0,627.3,615.8,627.3,7750
2021:06:15 10:57:25 IST +0530,627.3,637.0,626.6,637.0,6375
2021:06:15 10:59:58 IST +0530,637.0,643.7,631.2,643.4,7150
2021:06:15 11:02:22 IST +0530,643.4,650.0,642.75,649.85,8375
2021:06:15 11:05:05 IST +0530,649.15,660.8,645.75,655.0,6500
2021:06:15 11:07:36 IST +0530,655.0,655.2,650.3,652.7,6225
2021:06:15 11:09:51 IST +0530,652.7,653.3,642.1,643.8,6125
2021:06:15 11:12:14 IST +0530,642.75,644.25,637.3,643.0,9150
2021:06:15 11:14:52 IST +0530,643.0,646.35,637.2,646.35,6800
2021:06:15 11:17:19 IST +0530,643.85,645.0,632.15,635.65,5425
