,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,823.0,823.0,823.0,823.0,25
1,2021-06-01 15:01:00+05:30,823.0,855.85,823.0,844.55,275
2,2021-06-01 15:02:00+05:30,844.55,844.55,844.55,844.55,0
3,2021-06-01 15:03:00+05:30,844.55,844.55,844.0,844.0,25
4,2021-06-01 15:04:00+05:30,844.0,844.0,844.0,844.0,25
5,2021-06-01 15:05:00+05:30,844.0,844.0,820.0,820.0,150
6,2021-06-01 15:06:00+05:30,820.0,824.6,803.0,803.0,75
7,2021-06-01 15:07:00+05:30,803.0,817.25,790.0,796.0,300
8,2021-06-01 15:08:00+05:30,796.0,796.0,765.3,766.4,225
9,2021-06-01 15:09:00+05:30,766.4,799.25,766.4,799.25,100
10,2021-06-01 15:10:00+05:30,799.25,825.4,799.25,825.4,50
11,2021-06-01 15:11:00+05:30,825.4,825.4,825.4,825.4,0
12,2021-06-01 15:12:00+05:30,825.4,825.4,825.4,825.4,0
13,2021-06-01 15:13:00+05:30,825.4,825.4,825.0,825.0,50
14,2021-06-01 15:14:00+05:30,825.0,840.05,825.0,832.4,175
15,2021-06-01 15:15:00+05:30,832.4,832.4,832.4,832.4,0
16,2021-06-01 15:16:00+05:30,832.4,832.4,832.4,832.4,0
17,2021-06-01 15:17:00+05:30,832.4,832.4,832.4,832.4,0
18,2021-06-01 15:18:00+05:30,832.4,832.4,825.05,825.05,25
19,2021-06-01 15:19:00+05:30,825.05,844.0,825.05,844.0,100
20,2021-06-01 15:20:00+05:30,844.0,845.0,840.3,845.0,1075
21,2021-06-01 15:21:00+05:30,845.0,845.0,825.5,825.5,25
