,date,open,high,low,close,volume
0,2021-06-01 15:00:00+05:30,318.0,326.0,316.65,324.2,48800
1,2021-06-01 15:01:00+05:30,324.65,335.85,324.55,327.1,54500
2,2021-06-01 15:02:00+05:30,326.1,333.0,323.75,324.0,26400
3,2021-06-01 15:03:00+05:30,325.45,333.0,323.5,328.3,22800
4,2021-06-01 15:04:00+05:30,328.3,332.0,323.0,326.5,29825
5,2021-06-01 15:05:00+05:30,328.75,330.7,314.65,315.55,53075
6,2021-06-01 15:06:00+05:30,314.65,322.0,303.05,309.3,69725
7,2021-06-01 15:07:00+05:30,308.05,314.6,294.05,297.15,94675
8,2021-06-01 15:08:00+05:30,298.95,299.55,280.0,282.15,120650
9,2021-06-01 15:09:00+05:30,285.15,302.4,282.2,295.95,102950
10,2021-06-01 15:10:00+05:30,298.6,320.0,295.95,316.1,122350
11,2021-06-01 15:11:00+05:30,313.85,322.5,310.4,316.25,71125
12,2021-06-01 15:12:00+05:30,316.75,320.2,305.0,312.0,57475
13,2021-06-01 15:13:00+05:30,312.05,318.4,308.65,312.8,37825
14,2021-06-01 15:14:00+05:30,313.25,322.4,313.15,314.2,63525
15,2021-06-01 15:15:00+05:30,316.45,321.6,313.25,316.8,36525
16,2021-06-01 15:16:00+05:30,316.9,317.9,311.0,311.2,38625
17,2021-06-01 15:17:00+05:30,311.8,317.0,311.4,314.4,17950
18,2021-06-01 15:18:00+05:30,314.0,319.45,313.0,316.1,28550
19,2021-06-01 15:19:00+05:30,317.5,321.0,315.9,316.65,39500
20,2021-06-01 15:20:00+05:30,320.0,324.95,308.05,309.7,88850
21,2021-06-01 15:21:00+05:30,311.2,314.2,306.85,308.65,53025
