,date,open,high,low,close,volume
0,2021-06-08 15:00:00+05:30,347.4,358.55,340.2,358.4,15350
1,2021-06-08 15:01:00+05:30,357.65,361.6,353.4,353.55,17425
2,2021-06-08 15:02:00+05:30,353.35,365.0,353.0,356.6,19575
3,2021-06-08 15:03:00+05:30,358.4,361.0,351.0,354.5,11225
4,2021-06-08 15:04:00+05:30,353.0,358.6,346.5,346.75,13800
5,2021-06-08 15:05:00+05:30,347.7,372.65,345.8,368.6,20975
6,2021-06-08 15:06:00+05:30,368.6,396.0,365.85,394.8,31825
7,2021-06-08 15:07:00+05:30,395.05,407.25,384.3,387.15,37500
8,2021-06-08 15:08:00+05:30,386.85,395.25,383.05,388.0,10625
9,2021-06-08 15:09:00+05:30,387.9,393.6,381.0,381.65,8525
10,2021-06-08 15:10:00+05:30,382.7,386.55,370.0,386.55,24325
11,2021-06-08 15:11:00+05:30,384.3,390.0,381.7,386.7,32475
12,2021-06-08 15:12:00+05:30,384.0,389.35,376.5,389.35,12825
13,2021-06-08 15:13:00+05:30,389.1,394.7,388.0,388.25,14975
14,2021-06-08 15:14:00+05:30,389.3,389.3,381.65,383.3,10325
15,2021-06-08 15:15:00+05:30,382.0,388.8,377.45,383.7,14550
16,2021-06-08 15:16:00+05:30,381.55,386.0,379.0,385.2,11000
17,2021-06-08 15:17:00+05:30,384.55,392.0,384.0,388.85,14500
18,2021-06-08 15:18:00+05:30,386.65,394.8,383.15,394.05,22650
19,2021-06-08 15:19:00+05:30,393.6,401.85,392.7,400.4,17375
20,2021-06-08 15:20:00+05:30,395.65,400.4,370.0,379.05,30625
21,2021-06-08 15:21:00+05:30,375.95,383.85,375.95,378.7,27125
